"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value","listenL1_greater_estimate","listenL1_greater_p_value","event_listenL1_greater_estimate","event_listenL1_greater_p_value"
"89",-0.111592130961584,2.08764201358503e-14,0.00603337187653446,2.98172655531667e-27,-0.077809900694967,9.32502674243874e-10,0.00333327184557108,1.76715800684807e-09
"90",-0.0825326959816543,2.21661545791609e-09,0.00504051371219305,6.409999416788e-17,-0.0752098548064905,4.9432499909361e-08,0.00331122960670508,3.59623792374792e-08
"91",-0.0596335934766873,1.04297006711948e-05,0.00472559082764991,2.53633697291286e-20,-0.0754117887376502,1.12889090447549e-10,0.00361941802325564,1.27306480569349e-12
"92",-0.0164961894566945,0.274294211490985,0.0039909878830685,6.62612053653427e-13,-0.0430199673262104,0.000704030506132447,0.00237860081335898,1.737122798017e-05
"93",0.00143870056622443,0.940557630274612,0.0053906879439949,5.67787165231336e-13,-0.0227289823759945,0.183414930380375,0.00158023135244228,0.0338336044673472
"94",-0.0844744753563444,3.09793712163803e-12,0.00526248206498516,1.46949256808139e-29,-0.067436959881604,2.09373828772682e-10,0.00352426505463993,2.76605199451308e-14
"95",-0.0637267735838131,0.000152149053470467,0.00491457770671771,3.02131383381537e-15,-0.0622645646008712,1.22657109887511e-05,0.00345453913601931,2.67036325130503e-08
"96",-0.0759988828399366,3.0637366804268e-07,0.00521695057063109,4.68167233145358e-21,-0.0524585938589908,3.28821148086873e-05,0.00242152934938155,1.09171498511092e-05
"97",-0.0748295495350954,2.69466499006939e-07,0.00552521002507488,1.23817187508059e-24,-0.057552836117916,2.79265117723491e-06,0.00290566641410599,5.79129965092799e-08
"98",-0.0819652782252344,6.86998360530204e-08,0.0046849515985862,3.57296204659324e-17,-0.0819601893469181,1.19081930121087e-10,0.00391879496201613,1.64518388028814e-12
"99",-0.0792828992673697,1.10131804315121e-07,0.00475528185395634,3.85851197879348e-14,-0.0634984019008416,9.99770068450726e-06,0.00303206883383704,1.30606318866538e-06
"100",-0.104975034132561,1.38880553905644e-13,0.00629694512437737,2.44260039694369e-27,-0.0548497241075816,3.34467127168117e-05,0.00267164469779378,3.55844336624961e-06
"hippocampus_L",-0.072626941061752,1.1717893889349e-12,0.00396992924244189,7.06992417069909e-21,-0.080389975189679,1.18479129026328e-16,0.0041496706467178,1.24360327210195e-22
"hippocampus_R",-0.0658192166538934,5.79351539907619e-10,0.00383424542282706,5.52791128831735e-19,-0.0528775641311822,7.72603768673641e-08,0.00291788023176888,1.0895867489583e-11
