,sub,node,episode,label,r
4198,sub-05,12,9,control,0.53741172
4199,sub-05,12,10,reappraisal,-0.08795889
4200,sub-05,13,1,reappraisal,0.045568783
4201,sub-05,13,2,control,0.765896826
4202,sub-05,13,3,control,-0.461021467
4203,sub-05,13,4,reappraisal,0.602172552
4204,sub-05,13,5,control,-0.568790414
4205,sub-05,13,6,reappraisal,0.585897228
4206,sub-05,13,7,reappraisal,0.333074427
4207,sub-05,13,8,control,0.171215397
4208,sub-05,13,9,control,0.220622945
4209,sub-05,13,10,reappraisal,-0.438673387
4210,sub-05,14,1,reappraisal,-0.307597672
4211,sub-05,14,2,control,0.43734689
4212,sub-05,14,3,control,0.252278242
4213,sub-05,14,4,reappraisal,0.698967587
4214,sub-05,14,5,control,0.464573525
4215,sub-05,14,6,reappraisal,0.617457593
4216,sub-05,14,7,reappraisal,0.362806014
4217,sub-05,14,8,control,-0.038172705
4218,sub-05,14,9,control,0.031731108
4219,sub-05,14,10,reappraisal,-0.696764152
4220,sub-05,15,1,reappraisal,0.000518282
4221,sub-05,15,2,control,0.444550364
4222,sub-05,15,3,control,0.315010111
4223,sub-05,15,4,reappraisal,-0.082588842
4224,sub-05,15,5,control,0.382713056
4225,sub-05,15,6,reappraisal,0.561170402
4226,sub-05,15,7,reappraisal,0.587651334
4227,sub-05,15,8,control,0.292827547
4228,sub-05,15,9,control,0.450865174
4229,sub-05,15,10,reappraisal,-0.301624789
4230,sub-05,16,1,reappraisal,0.685437797
4231,sub-05,16,2,control,0.412103565
4232,sub-05,16,3,control,0.327012295
4233,sub-05,16,4,reappraisal,0.325424825
4234,sub-05,16,5,control,0.040890702
4235,sub-05,16,6,reappraisal,0.390384156
4236,sub-05,16,7,reappraisal,0.301441263
4237,sub-05,16,8,control,0.410176835
4238,sub-05,16,9,control,0.315211926
4239,sub-05,16,10,reappraisal,0.104575978
4240,sub-05,17,1,reappraisal,0.383021012
4241,sub-05,17,2,control,0.104860521
4242,sub-05,17,3,control,0.333517384
4243,sub-05,17,4,reappraisal,0.681219863
4244,sub-05,17,5,control,0.193918125
4245,sub-05,17,6,reappraisal,0.670887704
4246,sub-05,17,7,reappraisal,-0.050387861
4247,sub-05,17,8,control,-0.162070081
4248,sub-05,17,9,control,0.0093323
4249,sub-05,17,10,reappraisal,-0.644335247
4250,sub-05,18,1,reappraisal,0.13713771
4251,sub-05,18,2,control,0.322381445
4252,sub-05,18,3,control,0.428894275
4253,sub-05,18,4,reappraisal,-0.075107017
4254,sub-05,18,5,control,0.349805302
4255,sub-05,18,6,reappraisal,-0.0321086
4256,sub-05,18,7,reappraisal,0.15347259
4257,sub-05,18,8,control,-0.162789095
4258,sub-05,18,9,control,0.376210146
4259,sub-05,18,10,reappraisal,0.000904294
4260,sub-05,19,1,reappraisal,0.189084874
4261,sub-05,19,2,control,0.114498742
4262,sub-05,19,3,control,0.722901493
4263,sub-05,19,4,reappraisal,0.889228711
4264,sub-05,19,5,control,0.57818511
4265,sub-05,19,6,reappraisal,0.56812467
4266,sub-05,19,7,reappraisal,0.06191632
4267,sub-05,19,8,control,-0.390964415
4268,sub-05,19,9,control,0.35384927
4269,sub-05,19,10,reappraisal,-0.599509574
4270,sub-05,20,1,reappraisal,0.216352659
4271,sub-05,20,2,control,0.762110161
4272,sub-05,20,3,control,0.688904218
4273,sub-05,20,4,reappraisal,-0.64523225
4274,sub-05,20,5,control,0.045843934
4275,sub-05,20,6,reappraisal,0.356869337
4276,sub-05,20,7,reappraisal,0.636942988
4277,sub-05,20,8,control,0.585290319
4278,sub-05,20,9,control,0.71810004
4279,sub-05,20,10,reappraisal,0.207167645
4280,sub-05,21,1,reappraisal,-0.069589799
4281,sub-05,21,2,control,0.500832473
4282,sub-05,21,3,control,0.649374262
4283,sub-05,21,4,reappraisal,0.114162142
4284,sub-05,21,5,control,-0.167624023
4285,sub-05,21,6,reappraisal,0.229480878
4286,sub-05,21,7,reappraisal,0.338461876
4287,sub-05,21,8,control,0.511366175
4288,sub-05,21,9,control,-0.166017506
4289,sub-05,21,10,reappraisal,-0.286826168
4290,sub-05,22,1,reappraisal,-0.31357492
4291,sub-05,22,2,control,0.586308366
4292,sub-05,22,3,control,-0.016863391
4293,sub-05,22,4,reappraisal,0.460035877
4294,sub-05,22,5,control,0.095752545
4295,sub-05,22,6,reappraisal,0.407170807
4296,sub-05,22,7,reappraisal,-0.127575078
4297,sub-05,22,8,control,-0.116738949
4298,sub-05,22,9,control,0.701602514
4299,sub-05,22,10,reappraisal,0.028577792
4300,sub-05,23,1,reappraisal,-0.21320847
4301,sub-05,23,2,control,0.464044699
4302,sub-05,23,3,control,0.244893453
4303,sub-05,23,4,reappraisal,0.13489912
4304,sub-05,23,5,control,0.31083076
4305,sub-05,23,6,reappraisal,0.398598522
4306,sub-05,23,7,reappraisal,0.474855082
4307,sub-05,23,8,control,0.344504358
4308,sub-05,23,9,control,0.764532231
4309,sub-05,23,10,reappraisal,-0.395900947
4310,sub-05,24,1,reappraisal,-0.181841768
4311,sub-05,24,2,control,0.334557207
4312,sub-05,24,3,control,0.695678919
4313,sub-05,24,4,reappraisal,-0.00289803
4314,sub-05,24,5,control,0.5340574
4315,sub-05,24,6,reappraisal,0.269269164
4316,sub-05,24,7,reappraisal,0.42147517
4317,sub-05,24,8,control,0.440903537
4318,sub-05,24,9,control,0.568592101
4319,sub-05,24,10,reappraisal,-0.25468414
4320,sub-05,25,1,reappraisal,-0.250623273
4321,sub-05,25,2,control,0.390994481
4322,sub-05,25,3,control,0.369556145
4323,sub-05,25,4,reappraisal,0.372355054
4324,sub-05,25,5,control,0.37288548
4325,sub-05,25,6,reappraisal,0.214055458
4326,sub-05,25,7,reappraisal,0.018850212
4327,sub-05,25,8,control,0.354764863
4328,sub-05,25,9,control,0.513135658
4329,sub-05,25,10,reappraisal,-0.230559797
4330,sub-05,26,1,reappraisal,-0.417720441
4331,sub-05,26,2,control,0.463626238
4332,sub-05,26,3,control,0.299425094
4333,sub-05,26,4,reappraisal,0.076882615
4334,sub-05,26,5,control,0.227885897
4335,sub-05,26,6,reappraisal,0.679984456
4336,sub-05,26,7,reappraisal,-0.168434847
4337,sub-05,26,8,control,0.196753817
4338,sub-05,26,9,control,0.664511791
4339,sub-05,26,10,reappraisal,-0.057692815
4340,sub-05,27,1,reappraisal,0.055533663
4341,sub-05,27,2,control,0.577909752
4342,sub-05,27,3,control,0.556222056
4343,sub-05,27,4,reappraisal,0.192483319
4344,sub-05,27,5,control,0.449964001
4345,sub-05,27,6,reappraisal,0.464572138
4346,sub-05,27,7,reappraisal,-0.059098334
4347,sub-05,27,8,control,0.386834994
4348,sub-05,27,9,control,0.750489543
4349,sub-05,27,10,reappraisal,0.042292818
4350,sub-05,28,1,reappraisal,-0.135404993
4351,sub-05,28,2,control,-0.048644335
4352,sub-05,28,3,control,0.634780898
4353,sub-05,28,4,reappraisal,0.389866842
4354,sub-05,28,5,control,0.238602243
4355,sub-05,28,6,reappraisal,0.750706339
4356,sub-05,28,7,reappraisal,-0.554829125
4357,sub-05,28,8,control,0.172361061
4358,sub-05,28,9,control,0.873926737
4359,sub-05,28,10,reappraisal,-0.004157382
4360,sub-05,29,1,reappraisal,-0.326896517
4361,sub-05,29,2,control,-0.178751828
4362,sub-05,29,3,control,0.265625758
4363,sub-05,29,4,reappraisal,-0.550930156
4364,sub-05,29,5,control,-0.393464809
4365,sub-05,29,6,reappraisal,0.359698932
4366,sub-05,29,7,reappraisal,0.668760839
4367,sub-05,29,8,control,0.750998954
4368,sub-05,29,9,control,0.756277482
4369,sub-05,29,10,reappraisal,0.22264319
4370,sub-05,30,1,reappraisal,-0.159584858
4371,sub-05,30,2,control,0.343107435
4372,sub-05,30,3,control,0.088224472
4373,sub-05,30,4,reappraisal,-0.180657957
4374,sub-05,30,5,control,0.676777718
4375,sub-05,30,6,reappraisal,0.566184603
4376,sub-05,30,7,reappraisal,-0.344868608
4377,sub-05,30,8,control,-0.051840795
4378,sub-05,30,9,control,0.548368076
4379,sub-05,30,10,reappraisal,-0.213495474
4380,sub-05,31,1,reappraisal,0.036286071
4381,sub-05,31,2,control,0.613002953
4382,sub-05,31,3,control,0.485636456
4383,sub-05,31,4,reappraisal,0.188487978
4384,sub-05,31,5,control,-0.059952078
4385,sub-05,31,6,reappraisal,0.624003661
4386,sub-05,31,7,reappraisal,0.048889287
4387,sub-05,31,8,control,0.156606309
4388,sub-05,31,9,control,0.527325992
4389,sub-05,31,10,reappraisal,-0.217763817
4390,sub-05,32,1,reappraisal,0.13625796
4391,sub-05,32,2,control,0.152738082
4392,sub-05,32,3,control,0.229434645
4393,sub-05,32,4,reappraisal,0.063296185
4394,sub-05,32,5,control,0.146053191
4395,sub-05,32,6,reappraisal,0.26882098
4396,sub-05,32,7,reappraisal,-0.029436322
4397,sub-05,32,8,control,-0.115437245
4398,sub-05,32,9,control,0.360222294
4399,sub-05,32,10,reappraisal,0.112612064
4400,sub-05,33,1,reappraisal,-0.034243521
4401,sub-05,33,2,control,0.420819613
4402,sub-05,33,3,control,0.455253917
4403,sub-05,33,4,reappraisal,-0.118380234
4404,sub-05,33,5,control,0.513695792
4405,sub-05,33,6,reappraisal,0.255137664
4406,sub-05,33,7,reappraisal,-0.054382122
4407,sub-05,33,8,control,0.579176121
4408,sub-05,33,9,control,0.390648639
4409,sub-05,33,10,reappraisal,-0.020919338
4410,sub-05,34,1,reappraisal,-0.487248757
4411,sub-05,34,2,control,0.493385952
4412,sub-05,34,3,control,0.299032983
4413,sub-05,34,4,reappraisal,-0.294807865
4414,sub-05,34,5,control,0.625396835
4415,sub-05,34,6,reappraisal,-0.468720194
4416,sub-05,34,7,reappraisal,-0.172076373
4417,sub-05,34,8,control,-0.273100127
4418,sub-05,34,9,control,0.400802885
4419,sub-05,34,10,reappraisal,0.087731878
4420,sub-05,35,1,reappraisal,-0.108027337
4421,sub-05,35,2,control,0.633916698
4422,sub-05,35,3,control,0.11526944
4423,sub-05,35,4,reappraisal,0.318486638
4424,sub-05,35,5,control,0.440479429
4425,sub-05,35,6,reappraisal,0.459222948
4426,sub-05,35,7,reappraisal,0.090703063
4427,sub-05,35,8,control,0.163222091
4428,sub-05,35,9,control,0.894720987
4429,sub-05,35,10,reappraisal,-0.218478834
4430,sub-05,36,1,reappraisal,0.341083478
4431,sub-05,36,2,control,0.804641626
4432,sub-05,36,3,control,0.241977955
4433,sub-05,36,4,reappraisal,-0.419214899
4434,sub-05,36,5,control,-0.46263582
4435,sub-05,36,6,reappraisal,-0.183284696
4436,sub-05,36,7,reappraisal,-0.045327976
4437,sub-05,36,8,control,-0.119370353
4438,sub-05,36,9,control,0.742626069
4439,sub-05,36,10,reappraisal,-0.120221595
4440,sub-05,37,1,reappraisal,0.054273203
4441,sub-05,37,2,control,0.486282346
4442,sub-05,37,3,control,0.487490109
4443,sub-05,37,4,reappraisal,0.084585297
4444,sub-05,37,5,control,-0.187869592
4445,sub-05,37,6,reappraisal,0.26460777
4446,sub-05,37,7,reappraisal,0.163711431
4447,sub-05,37,8,control,-0.134163166
4448,sub-05,37,9,control,0.615925229
4449,sub-05,37,10,reappraisal,0.051312453
4450,sub-05,38,1,reappraisal,0.054944395
4451,sub-05,38,2,control,0.505642179
4452,sub-05,38,3,control,0.612884526
4453,sub-05,38,4,reappraisal,0.122515917
4454,sub-05,38,5,control,0.594907203
4455,sub-05,38,6,reappraisal,0.43833246
4456,sub-05,38,7,reappraisal,-0.022760569
4457,sub-05,38,8,control,0.112996887
4458,sub-05,38,9,control,0.872870906
4459,sub-05,38,10,reappraisal,-0.37090082
4460,sub-05,39,1,reappraisal,0.53670201
4461,sub-05,39,2,control,0.798426298
4462,sub-05,39,3,control,0.510463942
4463,sub-05,39,4,reappraisal,-0.128236725
4464,sub-05,39,5,control,0.599625517
4465,sub-05,39,6,reappraisal,0.700131237
4466,sub-05,39,7,reappraisal,0.259391728
4467,sub-05,39,8,control,0.504891421
4468,sub-05,39,9,control,0.889592812
4469,sub-05,39,10,reappraisal,-0.233614119
4470,sub-05,40,1,reappraisal,0.086483973
4471,sub-05,40,2,control,0.692384449
4472,sub-05,40,3,control,0.17873918
4473,sub-05,40,4,reappraisal,0.315462577
4474,sub-05,40,5,control,0.530283706
4475,sub-05,40,6,reappraisal,0.80596724
4476,sub-05,40,7,reappraisal,0.288367843
4477,sub-05,40,8,control,0.650354656
4478,sub-05,40,9,control,0.860673856
4479,sub-05,40,10,reappraisal,0.18162986
4480,sub-05,41,1,reappraisal,-0.532052659
4481,sub-05,41,2,control,0.624593454
4482,sub-05,41,3,control,0.378495232
4483,sub-05,41,4,reappraisal,-0.499726636
4484,sub-05,41,5,control,0.573333996
4485,sub-05,41,6,reappraisal,-0.010123412
4486,sub-05,41,7,reappraisal,-0.216670207
4487,sub-05,41,8,control,0.267876768
4488,sub-05,41,9,control,0.821936465
4489,sub-05,41,10,reappraisal,0.195058358
4490,sub-05,42,1,reappraisal,0.050030189
4491,sub-05,42,2,control,0.424343178
4492,sub-05,42,3,control,0.359661824
4493,sub-05,42,4,reappraisal,0.075642902
4494,sub-05,42,5,control,0.380269161
4495,sub-05,42,6,reappraisal,0.69632259
4496,sub-05,42,7,reappraisal,-0.433091963
4497,sub-05,42,8,control,0.176203545
4498,sub-05,42,9,control,0.634789489
4499,sub-05,42,10,reappraisal,0.563888309
4500,sub-05,43,1,reappraisal,-0.097779737
4501,sub-05,43,2,control,0.565262717
4502,sub-05,43,3,control,0.321938342
4503,sub-05,43,4,reappraisal,0.232419261
4504,sub-05,43,5,control,0.592977411
4505,sub-05,43,6,reappraisal,0.712891991
4506,sub-05,43,7,reappraisal,-0.44925678
4507,sub-05,43,8,control,0.126911264
4508,sub-05,43,9,control,0.856628741
4509,sub-05,43,10,reappraisal,-0.000490301
4510,sub-05,44,1,reappraisal,-0.220513578
4511,sub-05,44,2,control,0.346657723
4512,sub-05,44,3,control,0.264847129
4513,sub-05,44,4,reappraisal,-0.115390739
4514,sub-05,44,5,control,-0.346009472
4515,sub-05,44,6,reappraisal,0.717823664
4516,sub-05,44,7,reappraisal,-0.195209479
4517,sub-05,44,8,control,0.433426346
4518,sub-05,44,9,control,0.482995772
4519,sub-05,44,10,reappraisal,-0.029535747
4520,sub-05,45,1,reappraisal,0.211527704
4521,sub-05,45,2,control,0.41930033
4522,sub-05,45,3,control,0.254918173
4523,sub-05,45,4,reappraisal,-0.05230116
4524,sub-05,45,5,control,-0.159914817
4525,sub-05,45,6,reappraisal,0.200491351
4526,sub-05,45,7,reappraisal,-0.19640389
4527,sub-05,45,8,control,0.254979821
4528,sub-05,45,9,control,0.351288413
4529,sub-05,45,10,reappraisal,0.031297217
4530,sub-05,46,1,reappraisal,0.162709027
4531,sub-05,46,2,control,0.393211585
4532,sub-05,46,3,control,0.453776849
4533,sub-05,46,4,reappraisal,-0.188893623
4534,sub-05,46,5,control,0.150378576
4535,sub-05,46,6,reappraisal,0.70826194
4536,sub-05,46,7,reappraisal,-0.318397906
4537,sub-05,46,8,control,0.419056908
4538,sub-05,46,9,control,0.829233596
4539,sub-05,46,10,reappraisal,-0.003950701
4540,sub-05,47,1,reappraisal,-0.038130271
4541,sub-05,47,2,control,0.75747279
4542,sub-05,47,3,control,0.160357323
4543,sub-05,47,4,reappraisal,-0.313401746
4544,sub-05,47,5,control,0.438702258
4545,sub-05,47,6,reappraisal,0.540322852
4546,sub-05,47,7,reappraisal,-0.13333719
4547,sub-05,47,8,control,-0.217681017
4548,sub-05,47,9,control,0.869250322
4549,sub-05,47,10,reappraisal,0.303905395
4550,sub-05,48,1,reappraisal,0.190230653
4551,sub-05,48,2,control,0.598336199
4552,sub-05,48,3,control,0.411070271
4553,sub-05,48,4,reappraisal,-0.480296969
4554,sub-05,48,5,control,0.632867035
4555,sub-05,48,6,reappraisal,0.455505434
4556,sub-05,48,7,reappraisal,0.044501798
4557,sub-05,48,8,control,0.078298901
4558,sub-05,48,9,control,0.85172611
4559,sub-05,48,10,reappraisal,0.438365091
4560,sub-05,49,1,reappraisal,0.435564509
4561,sub-05,49,2,control,0.562274351
4562,sub-05,49,3,control,-0.023817225
4563,sub-05,49,4,reappraisal,0.251996964
4564,sub-05,49,5,control,0.197186997
4565,sub-05,49,6,reappraisal,0.348139499
4566,sub-05,49,7,reappraisal,-0.459447449
4567,sub-05,49,8,control,-0.20715844
4568,sub-05,49,9,control,0.319353364
4569,sub-05,49,10,reappraisal,0.108859192
4570,sub-05,50,1,reappraisal,0.167216125
4571,sub-05,50,2,control,0.770848723
4572,sub-05,50,3,control,0.435168899
4573,sub-05,50,4,reappraisal,-0.365522394
4574,sub-05,50,5,control,-0.065051052
4575,sub-05,50,6,reappraisal,0.621038334
4576,sub-05,50,7,reappraisal,0.143991143
4577,sub-05,50,8,control,-0.153878409
4578,sub-05,50,9,control,0.859584912
4579,sub-05,50,10,reappraisal,0.120056692
4580,sub-05,51,1,reappraisal,0.349482921
4581,sub-05,51,2,control,-0.023247656
4582,sub-05,51,3,control,0.08934903
4583,sub-05,51,4,reappraisal,-0.11179579
4584,sub-05,51,5,control,-0.309430348
4585,sub-05,51,6,reappraisal,0.062050644
4586,sub-05,51,7,reappraisal,-0.274690643
4587,sub-05,51,8,control,-0.452220792
4588,sub-05,51,9,control,0.330434721
4589,sub-05,51,10,reappraisal,0.220135289
4590,sub-05,52,1,reappraisal,0.764155513
4591,sub-05,52,2,control,-0.130432369
4592,sub-05,52,3,control,0.309488208
4593,sub-05,52,4,reappraisal,0.463822958
4594,sub-05,52,5,control,0.120167015
4595,sub-05,52,6,reappraisal,0.018163079
4596,sub-05,52,7,reappraisal,-0.497708186
4597,sub-05,52,8,control,-0.062045087
4598,sub-05,52,9,control,0.120966586
4599,sub-05,52,10,reappraisal,-0.267953581
4600,sub-05,53,1,reappraisal,0.549525597
4601,sub-05,53,2,control,0.016641173
4602,sub-05,53,3,control,0.22564077
4603,sub-05,53,4,reappraisal,0.443864966
4604,sub-05,53,5,control,0.000306179
4605,sub-05,53,6,reappraisal,0.397293484
4606,sub-05,53,7,reappraisal,0.119146806
4607,sub-05,53,8,control,0.228329947
4608,sub-05,53,9,control,0.46650278
4609,sub-05,53,10,reappraisal,-0.276562357
4610,sub-05,54,1,reappraisal,0.390210681
4611,sub-05,54,2,control,0.375364958
4612,sub-05,54,3,control,0.160968479
4613,sub-05,54,4,reappraisal,0.114904002
4614,sub-05,54,5,control,-0.023779086
4615,sub-05,54,6,reappraisal,0.348307074
4616,sub-05,54,7,reappraisal,0.13556216
4617,sub-05,54,8,control,-0.284487334
4618,sub-05,54,9,control,0.144391398
4619,sub-05,54,10,reappraisal,-0.084221328
4620,sub-05,55,1,reappraisal,0.445348627
4621,sub-05,55,2,control,0.630880647
4622,sub-05,55,3,control,-0.214501333
4623,sub-05,55,4,reappraisal,-0.4433441
4624,sub-05,55,5,control,0.355743567
4625,sub-05,55,6,reappraisal,0.289750183
4626,sub-05,55,7,reappraisal,-0.256978481
4627,sub-05,55,8,control,-0.022932595
4628,sub-05,55,9,control,0.220518043
4629,sub-05,55,10,reappraisal,-0.073984524
4630,sub-05,56,1,reappraisal,0.558061238
4631,sub-05,56,2,control,0.487215302
4632,sub-05,56,3,control,-0.037363179
4633,sub-05,56,4,reappraisal,0.1177455
4634,sub-05,56,5,control,0.155471022
4635,sub-05,56,6,reappraisal,0.090839737
4636,sub-05,56,7,reappraisal,-0.094977172
4637,sub-05,56,8,control,-0.325197917
4638,sub-05,56,9,control,0.164497733
4639,sub-05,56,10,reappraisal,0.191949226
4640,sub-05,57,1,reappraisal,0.496559839
4641,sub-05,57,2,control,0.377157365
4642,sub-05,57,3,control,0.025183936
4643,sub-05,57,4,reappraisal,0.038976525
4644,sub-05,57,5,control,-0.146373625
4645,sub-05,57,6,reappraisal,0.532160455
4646,sub-05,57,7,reappraisal,0.229058697
4647,sub-05,57,8,control,-0.111336981
4648,sub-05,57,9,control,0.363937727
4649,sub-05,57,10,reappraisal,-0.154069578
4650,sub-05,58,1,reappraisal,0.527233972
4651,sub-05,58,2,control,0.553744579
4652,sub-05,58,3,control,-0.04432596
4653,sub-05,58,4,reappraisal,0.130813576
4654,sub-05,58,5,control,0.229280408
4655,sub-05,58,6,reappraisal,0.325430633
4656,sub-05,58,7,reappraisal,-0.298382608
4657,sub-05,58,8,control,-0.265601579
4658,sub-05,58,9,control,0.189953018
4659,sub-05,58,10,reappraisal,-0.061694082
4660,sub-05,59,1,reappraisal,0.062231004
4661,sub-05,59,2,control,0.381140952
4662,sub-05,59,3,control,0.35654488
4663,sub-05,59,4,reappraisal,0.189235699
4664,sub-05,59,5,control,0.506787583
4665,sub-05,59,6,reappraisal,0.063872586
4666,sub-05,59,7,reappraisal,0.039776308
4667,sub-05,59,8,control,0.2644837
4668,sub-05,59,9,control,0.578812276
4669,sub-05,59,10,reappraisal,-0.099173908
4670,sub-05,60,1,reappraisal,-0.106795333
4671,sub-05,60,2,control,0.370707433
4672,sub-05,60,3,control,0.144976001
4673,sub-05,60,4,reappraisal,0.435875616
4674,sub-05,60,5,control,0.172737177
4675,sub-05,60,6,reappraisal,-0.132010272
4676,sub-05,60,7,reappraisal,0.026671652
4677,sub-05,60,8,control,-0.011006969
4678,sub-05,60,9,control,0.463493297
4679,sub-05,60,10,reappraisal,-0.309699014
4680,sub-05,61,1,reappraisal,-0.369978105
4681,sub-05,61,2,control,0.786926991
4682,sub-05,61,3,control,0.193623592
4683,sub-05,61,4,reappraisal,0.468050425
4684,sub-05,61,5,control,0.186133742
4685,sub-05,61,6,reappraisal,-0.115966179
4686,sub-05,61,7,reappraisal,-0.046143259
4687,sub-05,61,8,control,0.740176848
4688,sub-05,61,9,control,0.406011743
4689,sub-05,61,10,reappraisal,-0.457418815
4690,sub-05,62,1,reappraisal,0.028332173
4691,sub-05,62,2,control,0.707222892
4692,sub-05,62,3,control,-0.153712288
4693,sub-05,62,4,reappraisal,0.578869723
4694,sub-05,62,5,control,-0.44885059
4695,sub-05,62,6,reappraisal,0.540083295
4696,sub-05,62,7,reappraisal,0.197469301
4697,sub-05,62,8,control,0.264156865
4698,sub-05,62,9,control,0.226391665
4699,sub-05,62,10,reappraisal,-0.328238898
4700,sub-05,63,1,reappraisal,-0.523477211
4701,sub-05,63,2,control,0.715128112
4702,sub-05,63,3,control,-0.127267027
4703,sub-05,63,4,reappraisal,0.133070823
4704,sub-05,63,5,control,0.551609444
4705,sub-05,63,6,reappraisal,-0.335164634
4706,sub-05,63,7,reappraisal,0.157171789
4707,sub-05,63,8,control,-0.165427533
4708,sub-05,63,9,control,0.688244907
4709,sub-05,63,10,reappraisal,0.227310375
4710,sub-05,64,1,reappraisal,0.238135375
4711,sub-05,64,2,control,0.580858179
4712,sub-05,64,3,control,-0.003281596
4713,sub-05,64,4,reappraisal,0.455888843
4714,sub-05,64,5,control,0.213334383
4715,sub-05,64,6,reappraisal,0.316720508
4716,sub-05,64,7,reappraisal,-0.5352308
4717,sub-05,64,8,control,0.189840333
4718,sub-05,64,9,control,0.081957653
4719,sub-05,64,10,reappraisal,0.256312903
4720,sub-05,65,1,reappraisal,-0.004876545
4721,sub-05,65,2,control,0.093553066
4722,sub-05,65,3,control,0.770034422
4723,sub-05,65,4,reappraisal,0.930810601
4724,sub-05,65,5,control,0.677375918
4725,sub-05,65,6,reappraisal,0.762793017
4726,sub-05,65,7,reappraisal,-0.019485066
4727,sub-05,65,8,control,-0.69862393
4728,sub-05,65,9,control,0.532629925
4729,sub-05,65,10,reappraisal,0.873987002
4730,sub-05,66,1,reappraisal,-0.251134328
4731,sub-05,66,2,control,0.115014096
4732,sub-05,66,3,control,0.016209451
4733,sub-05,66,4,reappraisal,-0.017860568
4734,sub-05,66,5,control,0.358738566
4735,sub-05,66,6,reappraisal,0.178320341
4736,sub-05,66,7,reappraisal,0.338472678
4737,sub-05,66,8,control,0.345280341
4738,sub-05,66,9,control,0.594342261
4739,sub-05,66,10,reappraisal,0.245819972
4740,sub-05,67,1,reappraisal,0.410876734
4741,sub-05,67,2,control,0.657506944
4742,sub-05,67,3,control,0.341741405
4743,sub-05,67,4,reappraisal,0.100625611
4744,sub-05,67,5,control,0.327630766
4745,sub-05,67,6,reappraisal,0.512420714
4746,sub-05,67,7,reappraisal,-0.061248235
4747,sub-05,67,8,control,0.128571254
4748,sub-05,67,9,control,0.787653344
4749,sub-05,67,10,reappraisal,-0.210732728
4750,sub-05,68,1,reappraisal,0.123422417
4751,sub-05,68,2,control,0.013110531
4752,sub-05,68,3,control,0.369908775
4753,sub-05,68,4,reappraisal,0.790069601
4754,sub-05,68,5,control,0.166427426
4755,sub-05,68,6,reappraisal,0.248656896
4756,sub-05,68,7,reappraisal,-0.216511989
4757,sub-05,68,8,control,-0.093842965
4758,sub-05,68,9,control,0.490850604
4759,sub-05,68,10,reappraisal,0.376256152
4760,sub-05,69,1,reappraisal,0.12238349
4761,sub-05,69,2,control,-0.151490241
4762,sub-05,69,3,control,-0.261092088
4763,sub-05,69,4,reappraisal,0.784193627
4764,sub-05,69,5,control,0.510499802
4765,sub-05,69,6,reappraisal,0.289876426
4766,sub-05,69,7,reappraisal,-0.219457658
4767,sub-05,69,8,control,-0.018123905
4768,sub-05,69,9,control,0.586673452
4769,sub-05,69,10,reappraisal,0.637982161
4770,sub-05,70,1,reappraisal,0.248238786
4771,sub-05,70,2,control,-0.142731596
4772,sub-05,70,3,control,-0.187858446
4773,sub-05,70,4,reappraisal,0.52306906
4774,sub-05,70,5,control,-0.099594262
4775,sub-05,70,6,reappraisal,0.300820065
4776,sub-05,70,7,reappraisal,0.522349737
4777,sub-05,70,8,control,0.046777716
4778,sub-05,70,9,control,0.210963054
4779,sub-05,70,10,reappraisal,0.157274872
4780,sub-05,71,1,reappraisal,-0.126352033
4781,sub-05,71,2,control,0.393108932
4782,sub-05,71,3,control,0.33816603
4783,sub-05,71,4,reappraisal,0.397847137
4784,sub-05,71,5,control,0.106828646
4785,sub-05,71,6,reappraisal,0.292745763
4786,sub-05,71,7,reappraisal,0.637317153
4787,sub-05,71,8,control,0.654275639
4788,sub-05,71,9,control,0.48797104
4789,sub-05,71,10,reappraisal,0.430968131
4790,sub-05,72,1,reappraisal,0.153231147
4791,sub-05,72,2,control,0.522796012
4792,sub-05,72,3,control,-0.08346651
4793,sub-05,72,4,reappraisal,0.288707431
4794,sub-05,72,5,control,0.068160939
4795,sub-05,72,6,reappraisal,0.574649365
4796,sub-05,72,7,reappraisal,-0.032811487
4797,sub-05,72,8,control,-0.239581374
4798,sub-05,72,9,control,0.597990323
4799,sub-05,72,10,reappraisal,-0.198544957
4800,sub-05,73,1,reappraisal,0.463524722
4801,sub-05,73,2,control,0.594077412
4802,sub-05,73,3,control,0.252249869
4803,sub-05,73,4,reappraisal,-0.01327729
4804,sub-05,73,5,control,-0.22900832
4805,sub-05,73,6,reappraisal,0.253685077
4806,sub-05,73,7,reappraisal,0.391690864
4807,sub-05,73,8,control,0.354040219
4808,sub-05,73,9,control,0.131032229
4809,sub-05,73,10,reappraisal,-0.443679717
4810,sub-05,74,1,reappraisal,0.109689817
4811,sub-05,74,2,control,0.445122588
4812,sub-05,74,3,control,-0.157160143
4813,sub-05,74,4,reappraisal,0.559566977
4814,sub-05,74,5,control,-0.013067031
4815,sub-05,74,6,reappraisal,0.386958546
4816,sub-05,74,7,reappraisal,0.181113701
4817,sub-05,74,8,control,0.301127973
4818,sub-05,74,9,control,0.778294817
4819,sub-05,74,10,reappraisal,-0.027562062
4820,sub-05,75,1,reappraisal,-0.27143161
4821,sub-05,75,2,control,0.277477372
4822,sub-05,75,3,control,0.351955243
4823,sub-05,75,4,reappraisal,0.532718164
4824,sub-05,75,5,control,0.229960117
