"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value","listenL1_greater_estimate","listenL1_greater_p_value","event_listenL1_greater_estimate","event_listenL1_greater_p_value"
"88",-0.0421712149258619,0.027035476874784,0.00467736327417629,8.3392291616333e-07,-0.0213675528498159,0.218259887476676,0.00322802420205604,0.000660643324044799
"89",0.00795120771904421,0.61567377862738,0.00264860321168858,0.0015422968631159,-0.00684753293576182,0.654785290109781,0.00177243664396627,0.0339706987281581
"90",-0.00930223597886533,0.598930547865593,0.00345201751150174,9.25314594953343e-05,-0.0207100198223218,0.200014354138639,0.0027356280197833,0.00193464894697597
"91",-0.021786341269528,0.108448543915786,0.00331237021226,7.34919113755689e-06,-0.0227425012516986,0.0924494897940022,0.00251886339309238,0.00064348394766859
"92",-0.0321095067852021,0.0277884101129785,0.00465433536754672,3.1865180732742e-12,-0.0241544758537443,0.0473429754194183,0.00283008790585631,2.11424945121143e-05
"93",-0.0282771090969,0.166533973704344,0.00456050297300348,1.59989475795176e-07,-0.0269429811314425,0.0902975224205183,0.00256819765401482,0.00310100917915005
"94",-0.018175537859917,0.165703791038372,0.00323169337422753,4.51078055943838e-06,-0.0149288872023533,0.246688242537183,0.00249213216669994,0.000399809818016868
"95",-0.0043063744249304,0.83451048306581,0.00375497113043969,5.80185168984538e-05,-0.0284598012897185,0.0959052415583542,0.00322848751799664,0.000542905766365338
"96",-0.0107202736187324,0.427174673781813,0.00309175055306863,2.40649206373658e-05,-0.0283776925834722,0.0341748781279818,0.00320557082671989,1.19657817925658e-05
"97",-0.016996749418039,0.250802236438638,0.0038429516544172,4.8115862597848e-07,-0.0148397986941601,0.287620459194022,0.00251740561778656,0.00095706755059442
"98",0.00713478896808016,0.631200518815414,0.00261001478211042,0.00111158748701925,-0.00571453978875644,0.69658512013092,0.00211658696144451,0.00816156724012802
"99",0.0162262730334494,0.322287820808841,0.00200799737314713,0.0193528299145589,-0.0256809859939584,0.102627610427634,0.00275327963611588,0.00135100439094603
"100",0.0124651692552745,0.392176163457562,0.0023155411994201,0.00280943125458834,-0.025251539491322,0.0752835865601129,0.0025806081880291,0.000871382153537154
"hippocampus_L",-0.0187978124834824,0.133226216736043,0.00313079216705876,1.1857276101435e-06,-0.0222511221763354,0.0590391191783999,0.00271001782126413,2.5772171180945e-05
"hippocampus_R",-0.00440341717884806,0.703293871132905,0.00201711657934058,0.000835542094267662,-0.0213644640443472,0.0533619875758186,0.00265533398095706,1.11451981809874e-05
