,node,sub,r,label
3850,54,17,0.018848738,pre
3851,54,17,0.03974006,post
3852,54,18,0.010623902,pre
3853,54,18,0.012780171,post
3854,54,19,0.0365151,pre
3855,54,19,0.086765767,post
3856,54,20,0.000225748,pre
3857,54,20,0.022431743,post
3858,54,21,-0.02432555,pre
3859,54,21,0.063442835,post
3860,54,22,0.013729352,pre
3861,54,22,0.02344705,post
3862,54,23,0.003395113,pre
3863,54,23,0.027654501,post
3864,54,24,0.010308137,pre
3865,54,24,0.004026824,post
3866,54,25,0.031088113,pre
3867,54,25,0.119923544,post
3868,54,26,-0.006457982,pre
3869,54,26,0.007769055,post
3870,54,27,0.013153762,pre
3871,54,27,0.086999039,post
3872,54,28,0.03404103,pre
3873,54,28,0.045715356,post
3874,54,29,0.035411262,pre
3875,54,29,0.042197285,post
3876,54,30,0.099955213,pre
3877,54,30,0.072146521,post
3878,54,31,0.049410853,pre
3879,54,31,0.00815504,post
3880,54,32,0.021365511,pre
3881,54,32,0.045064493,post
3882,54,33,0.023831707,pre
3883,54,33,-0.00471784,post
3884,54,34,-0.001143782,pre
3885,54,34,0.046003587,post
3886,54,35,0.066543529,pre
3887,54,35,0.03648275,post
3888,55,0,0.021126638,pre
3889,55,0,0.041036223,post
3890,55,1,0.017722257,pre
3891,55,1,0.008413018,post
3892,55,2,0.014828828,pre
3893,55,2,-0.014074466,post
3894,55,3,0.00947729,pre
3895,55,3,0.064321907,post
3896,55,4,0.016583997,pre
3897,55,4,-0.022267171,post
3898,55,5,0.020380148,pre
3899,55,5,0.011161942,post
3900,55,6,0.017134803,pre
3901,55,6,0.021344783,post
3902,55,7,0.000484629,pre
3903,55,7,0.023546828,post
3904,55,8,0.013382794,pre
3905,55,8,0.028636853,post
3906,55,9,0.047652583,pre
3907,55,9,0.027896654,post
3908,55,10,0.008390683,pre
3909,55,10,0.141084768,post
3910,55,11,0.043066868,pre
3911,55,11,-0.003259573,post
3912,55,12,0.006449351,pre
3913,55,12,0.043277841,post
3914,55,13,0.028724959,pre
3915,55,13,0.001296187,post
3916,55,14,0.037523483,pre
3917,55,14,0.077233131,post
3918,55,15,0.038391991,pre
3919,55,15,0.027782243,post
3920,55,16,0.014443079,pre
3921,55,16,0.03434375,post
3922,55,17,-0.005266409,pre
3923,55,17,0.01468967,post
3924,55,18,0.015514678,pre
3925,55,18,0.034033649,post
3926,55,19,0.038463446,pre
3927,55,19,0.059254628,post
3928,55,20,-0.041080381,pre
3929,55,20,-0.029257034,post
3930,55,21,-0.020633528,pre
3931,55,21,0.053054733,post
3932,55,22,0.003458183,pre
3933,55,22,0.033681956,post
3934,55,23,-0.014287854,pre
3935,55,23,0.019673502,post
3936,55,24,0.020097153,pre
3937,55,24,0.010272431,post
3938,55,25,0.019808861,pre
3939,55,25,0.026769904,post
3940,55,26,0.008600385,pre
3941,55,26,-0.010254986,post
3942,55,27,0.001045835,pre
3943,55,27,0.0325283,post
3944,55,28,0.055145992,pre
3945,55,28,0.024603729,post
3946,55,29,0.007957464,pre
3947,55,29,0.044792527,post
3948,55,30,0.073860939,pre
3949,55,30,0.078400752,post
3950,55,31,0.0305475,pre
3951,55,31,0.05066401,post
3952,55,32,0.003089325,pre
3953,55,32,0.098641176,post
3954,55,33,-0.012635841,pre
3955,55,33,-0.003172527,post
3956,55,34,-0.003024495,pre
3957,55,34,-0.006914176,post
3958,55,35,0.0377479,pre
3959,55,35,0.017945988,post
3960,56,0,0.001778229,pre
3961,56,0,0.024981248,post
3962,56,1,0.016023053,pre
3963,56,1,0.022646565,post
3964,56,2,0.017736691,pre
3965,56,2,0.009807621,post
3966,56,3,-0.000561837,pre
3967,56,3,0.047272266,post
3968,56,4,0.034421728,pre
3969,56,4,-0.005770535,post
3970,56,5,0.035980672,pre
3971,56,5,-0.005502217,post
3972,56,6,0.009331654,pre
3973,56,6,0.009332512,post
3974,56,7,7.54E-05,pre
3975,56,7,0.017110212,post
3976,56,8,0.029252753,pre
3977,56,8,0.038421246,post
3978,56,9,0.007728719,pre
3979,56,9,0.038195261,post
3980,56,10,0.010342697,pre
3981,56,10,0.08917442,post
3982,56,11,0.005482753,pre
3983,56,11,0.006088931,post
3984,56,12,0.011504929,pre
3985,56,12,0.032584968,post
3986,56,13,0.00950585,pre
3987,56,13,0.040541037,post
3988,56,14,0.050627563,pre
3989,56,14,0.048544266,post
3990,56,15,0.022853156,pre
3991,56,15,-0.00445873,post
3992,56,16,0.009824113,pre
3993,56,16,0.020681183,post
3994,56,17,0.009448804,pre
3995,56,17,0.017451468,post
3996,56,18,0.041050969,pre
3997,56,18,0.025109204,post
3998,56,19,0.033989279,pre
3999,56,19,0.032969788,post
4000,56,20,-0.022892777,pre
4001,56,20,0.026556534,post
4002,56,21,-0.015132688,pre
4003,56,21,0.034834938,post
4004,56,22,0.031001849,pre
4005,56,22,-0.005317068,post
4006,56,23,0.002386444,pre
4007,56,23,0.012304776,post
4008,56,24,0.000951262,pre
4009,56,24,0.018184779,post
4010,56,25,0.021776833,pre
4011,56,25,0.017002209,post
4012,56,26,0.010004627,pre
4013,56,26,0.024976326,post
4014,56,27,0.014325009,pre
4015,56,27,0.03082782,post
4016,56,28,0.064238409,pre
4017,56,28,0.02918954,post
4018,56,29,0.010601616,pre
4019,56,29,0.006535363,post
4020,56,30,0.077951571,pre
4021,56,30,0.088856158,post
4022,56,31,0.01936341,pre
4023,56,31,0.049526069,post
4024,56,32,0.005650012,pre
4025,56,32,0.04669941,post
4026,56,33,-0.022921515,pre
4027,56,33,-0.00569872,post
4028,56,34,0.005157742,pre
4029,56,34,0.026571243,post
4030,56,35,0.048234557,pre
4031,56,35,0.003974609,post
4032,57,0,0.031405626,pre
4033,57,0,0.003116772,post
4034,57,1,0.040846523,pre
4035,57,1,0.071959204,post
4036,57,2,0.059441575,pre
4037,57,2,-0.020587842,post
4038,57,3,-0.04486804,pre
4039,57,3,0.104459218,post
4040,57,4,0.05591474,pre
4041,57,4,0.001113144,post
4042,57,5,0.022071493,pre
4043,57,5,0.027504018,post
4044,57,6,0.011841769,pre
4045,57,6,0.030155888,post
4046,57,7,0.020757823,pre
4047,57,7,0.011687988,post
4048,57,8,0.053175672,pre
4049,57,8,0.033100433,post
4050,57,9,0.05014648,pre
4051,57,9,0.014422269,post
4052,57,10,0.079620192,pre
4053,57,10,0.13462483,post
4054,57,11,0.026693452,pre
4055,57,11,0.051134228,post
4056,57,12,-0.00143375,pre
4057,57,12,0.067408508,post
4058,57,13,0.104907261,pre
4059,57,13,0.085482469,post
4060,57,14,0.031217935,pre
4061,57,14,0.096166329,post
4062,57,15,0.031019275,pre
4063,57,15,0.006440168,post
4064,57,16,0.029609631,pre
4065,57,16,0.062138552,post
4066,57,17,0.048949775,pre
4067,57,17,0.119169262,post
4068,57,18,0.035714065,pre
4069,57,18,0.092416314,post
4070,57,19,0.053291124,pre
4071,57,19,0.101538099,post
4072,57,20,0.015215322,pre
4073,57,20,0.024954665,post
4074,57,21,0.009974963,pre
4075,57,21,0.119805166,post
4076,57,22,0.051466032,pre
4077,57,22,0.020111415,post
4078,57,23,0.040903374,pre
4079,57,23,0.052484794,post
4080,57,24,0.044637701,pre
4081,57,24,0.001258391,post
4082,57,25,0.020452387,pre
4083,57,25,0.034445493,post
4084,57,26,0.021642083,pre
4085,57,26,0.037567519,post
4086,57,27,0.017933657,pre
4087,57,27,0.054439345,post
4088,57,28,0.028359113,pre
4089,57,28,0.023885967,post
4090,57,29,0.037854707,pre
4091,57,29,0.104184998,post
4092,57,30,0.117583001,pre
4093,57,30,0.137700852,post
4094,57,31,0.031979602,pre
4095,57,31,0.109937963,post
4096,57,32,0.0303412,pre
4097,57,32,0.035771276,post
4098,57,33,-0.011236348,pre
4099,57,33,0.040770713,post
4100,57,34,0.03485731,pre
4101,57,34,0.093596259,post
4102,57,35,0.052527427,pre
4103,57,35,0.052784346,post
4104,58,0,-0.002309354,pre
4105,58,0,0.038038709,post
4106,58,1,0.059212056,pre
4107,58,1,0.068645872,post
4108,58,2,0.048802842,pre
4109,58,2,-0.045619232,post
4110,58,3,-0.012699282,pre
4111,58,3,0.088816081,post
4112,58,4,0.061558242,pre
4113,58,4,-0.019492832,post
4114,58,5,0.040213297,pre
4115,58,5,0.042176596,post
4116,58,6,0.024560336,pre
4117,58,6,0.062439035,post
4118,58,7,0.012099666,pre
4119,58,7,0.022741541,post
4120,58,8,0.030857343,pre
4121,58,8,0.124042676,post
4122,58,9,0.006311652,pre
4123,58,9,0.028821535,post
4124,58,10,0.071212306,pre
4125,58,10,0.166276287,post
4126,58,11,0.005386153,pre
4127,58,11,0.022935614,post
4128,58,12,0.015029183,pre
4129,58,12,0.057791907,post
4130,58,13,0.031582352,pre
4131,58,13,0.108855956,post
4132,58,14,0.012319403,pre
4133,58,14,0.084941026,post
4134,58,15,0.026328094,pre
4135,58,15,0.003897868,post
4136,58,16,0.026036395,pre
4137,58,16,-0.007740719,post
4138,58,17,0.010871677,pre
4139,58,17,0.071607125,post
4140,58,18,0.037520401,pre
4141,58,18,0.027738854,post
4142,58,19,0.06572142,pre
4143,58,19,0.090302964,post
4144,58,20,0.021207231,pre
4145,58,20,0.080599037,post
4146,58,21,-0.021914747,pre
4147,58,21,0.064770432,post
4148,58,22,0.035965367,pre
4149,58,22,-0.009878924,post
4150,58,23,0.035946759,pre
4151,58,23,0.043112665,post
4152,58,24,-0.003613491,pre
4153,58,24,0.014713217,post
4154,58,25,0.041996481,pre
4155,58,25,0.070012402,post
4156,58,26,0.00586153,pre
4157,58,26,0.044902071,post
4158,58,27,-0.002195073,pre
4159,58,27,0.055438651,post
4160,58,28,0.037261147,pre
4161,58,28,0.028409625,post
4162,58,29,0.041357764,pre
4163,58,29,0.035614935,post
4164,58,30,0.110577341,pre
4165,58,30,0.13041604,post
4166,58,31,0.017357042,pre
4167,58,31,0.085806877,post
4168,58,32,0.005962514,pre
4169,58,32,0.064284539,post
4170,58,33,-0.00770841,pre
4171,58,33,0.019420162,post
4172,58,34,-0.017792039,pre
4173,58,34,0.021219554,post
4174,58,35,0.065833546,pre
4175,58,35,0.046404495,post
4176,59,0,0.20821908,pre
4177,59,0,0.192621056,post
4178,59,1,0.161450074,pre
4179,59,1,0.145934071,post
4180,59,2,0.118380913,pre
4181,59,2,0.098192976,post
4182,59,3,0.173853056,pre
4183,59,3,0.246344242,post
4184,59,4,0.056989664,pre
4185,59,4,0.066832715,post
4186,59,5,0.189651238,pre
4187,59,5,0.124851575,post
4188,59,6,0.112781845,pre
4189,59,6,0.084311722,post
4190,59,7,0.107869474,pre
4191,59,7,0.087701443,post
4192,59,8,0.168676813,pre
4193,59,8,0.174516253,post
4194,59,9,0.106614154,pre
4195,59,9,0.130588017,post
4196,59,10,0.114014081,pre
4197,59,10,0.209852614,post
4198,59,11,0.153171266,pre
4199,59,11,0.143067017,post
4200,59,12,0.082510525,pre
4201,59,12,0.093578569,post
4202,59,13,0.170737533,pre
4203,59,13,0.150074774,post
4204,59,14,0.281494593,pre
4205,59,14,0.286226343,post
4206,59,15,0.184458631,pre
4207,59,15,0.166836833,post
4208,59,16,0.133013561,pre
4209,59,16,0.126079937,post
4210,59,17,0.085973765,pre
4211,59,17,0.083563709,post
4212,59,18,0.196005202,pre
4213,59,18,0.179610859,post
4214,59,19,0.087109074,pre
4215,59,19,0.112368555,post
4216,59,20,0.11211819,pre
4217,59,20,0.145463234,post
4218,59,21,0.128477393,pre
4219,59,21,0.149104251,post
4220,59,22,0.134340496,pre
4221,59,22,0.159206987,post
4222,59,23,0.149654748,pre
4223,59,23,0.111840975,post
4224,59,24,0.113598529,pre
4225,59,24,0.141229493,post
4226,59,25,0.22508239,pre
4227,59,25,0.165577667,post
4228,59,26,0.111116348,pre
4229,59,26,0.101626526,post
4230,59,27,0.037198404,pre
4231,59,27,0.036910498,post
4232,59,28,0.140671562,pre
4233,59,28,0.11077959,post
4234,59,29,0.093551647,pre
4235,59,29,0.111301325,post
4236,59,30,0.160428168,pre
4237,59,30,0.208688459,post
4238,59,31,0.168723707,pre
4239,59,31,0.186823226,post
4240,59,32,0.132011052,pre
4241,59,32,0.162248979,post
4242,59,33,0.144919071,pre
4243,59,33,0.131485102,post
4244,59,34,0.112447816,pre
4245,59,34,0.131667335,post
4246,59,35,0.175338429,pre
4247,59,35,0.166731409,post
4248,60,0,0.066513961,pre
4249,60,0,0.066616398,post
4250,60,1,0.046565238,pre
4251,60,1,0.023867092,post
4252,60,2,0.037382579,pre
4253,60,2,0.015746994,post
4254,60,3,0.066828018,pre
4255,60,3,0.114521739,post
4256,60,4,0.04544565,pre
4257,60,4,0.012324288,post
4258,60,5,8.09E-05,pre
4259,60,5,0.016061446,post
4260,60,6,0.042988231,pre
4261,60,6,0.013321141,post
4262,60,7,0.033920759,pre
4263,60,7,0.042711147,post
4264,60,8,0.053472385,pre
4265,60,8,0.063402905,post
4266,60,9,0.022644075,pre
4267,60,9,0.058853081,post
4268,60,10,0.084116437,pre
4269,60,10,0.175932428,post
4270,60,11,0.053390145,pre
4271,60,11,0.039561131,post
4272,60,12,0.034132662,pre
4273,60,12,0.051507004,post
4274,60,13,0.064012246,pre
4275,60,13,0.083332354,post
4276,60,14,0.25984869,pre
4277,60,14,0.244076115,post
4278,60,15,0.083021966,pre
4279,60,15,0.057660836,post
4280,60,16,0.037960966,pre
4281,60,16,0.048227131,post
4282,60,17,0.035567562,pre
4283,60,17,0.040159042,post
4284,60,18,0.035887506,pre
4285,60,18,0.048835652,post
4286,60,19,0.033078616,pre
4287,60,19,0.033390608,post
4288,60,20,0.017352803,pre
4289,60,20,0.018339435,post
4290,60,21,0.05293739,pre
4291,60,21,0.038266202,post
4292,60,22,0.047293677,pre
4293,60,22,0.049400953,post
4294,60,23,0.035461786,pre
4295,60,23,0.02007477,post
4296,60,24,0.029336633,pre
4297,60,24,0.019141646,post
4298,60,25,0.11080781,pre
4299,60,25,0.07507179,post
4300,60,26,0.022988086,pre
4301,60,26,0.037296534,post
4302,60,27,0.019454796,pre
4303,60,27,0.035850962,post
4304,60,28,0.062407523,pre
4305,60,28,0.061614878,post
4306,60,29,0.039351303,pre
4307,60,29,0.071887982,post
4308,60,30,0.105526234,pre
4309,60,30,0.155592158,post
4310,60,31,0.082850999,pre
4311,60,31,0.086207902,post
4312,60,32,0.04059206,pre
4313,60,32,0.067076868,post
4314,60,33,0.02274186,pre
4315,60,33,0.022193887,post
4316,60,34,0.043450994,pre
4317,60,34,0.057223289,post
4318,60,35,0.153262595,pre
4319,60,35,0.168888886,post
4320,61,0,0.191584923,pre
4321,61,0,0.182481356,post
4322,61,1,0.169001305,pre
4323,61,1,0.132048819,post
4324,61,2,0.120336221,pre
4325,61,2,0.093465558,post
4326,61,3,0.20004654,pre
4327,61,3,0.191165046,post
4328,61,4,0.083187222,pre
4329,61,4,0.085317491,post
4330,61,5,0.050482762,pre
4331,61,5,0.038842353,post
4332,61,6,0.173807894,pre
4333,61,6,0.087041929,post
4334,61,7,0.133213342,pre
4335,61,7,0.065813477,post
4336,61,8,0.131199547,pre
4337,61,8,0.137106833,post
4338,61,9,0.087377259,pre
4339,61,9,0.103309325,post
4340,61,10,0.085770092,pre
4341,61,10,0.196274771,post
4342,61,11,0.199210175,pre
4343,61,11,0.141049555,post
4344,61,12,0.113609158,pre
4345,61,12,0.119406214,post
4346,61,13,0.128584066,pre
4347,61,13,0.117636631,post
4348,61,14,0.184666288,pre
4349,61,14,0.170354914,post
4350,61,15,0.107792636,pre
4351,61,15,0.092407589,post
4352,61,16,0.102544965,pre
4353,61,16,0.087493327,post
4354,61,17,0.0448414,pre
4355,61,17,0.085366045,post
4356,61,18,0.08142952,pre
4357,61,18,0.138894149,post
4358,61,19,0.101644796,pre
4359,61,19,0.166768584,post
4360,61,20,0.073199696,pre
4361,61,20,0.143926266,post
4362,61,21,0.115619626,pre
4363,61,21,0.170647192,post
4364,61,22,0.104363314,pre
4365,61,22,0.116243316,post
4366,61,23,0.092038741,pre
4367,61,23,0.081870683,post
4368,61,24,0.146599135,pre
4369,61,24,0.142411027,post
4370,61,25,0.226305357,pre
4371,61,25,0.175613928,post
4372,61,26,0.145069696,pre
4373,61,26,0.128324839,post
4374,61,27,0.026460628,pre
4375,61,27,0.041315801,post
4376,61,28,0.125100777,pre
4377,61,28,0.104919608,post
4378,61,29,0.064833839,pre
4379,61,29,0.132924758,post
4380,61,30,0.212624959,pre
4381,61,30,0.278243212,post
4382,61,31,0.106492043,pre
4383,61,31,0.096608263,post
4384,61,32,0.095743437,pre
4385,61,32,0.153304758,post
4386,61,33,0.059269755,pre
4387,61,33,0.097131921,post
4388,61,34,0.079506947,pre
4389,61,34,0.145990763,post
4390,61,35,0.22034712,pre
4391,61,35,0.198810609,post
4392,62,0,0.010401404,pre
4393,62,0,0.016444201,post
4394,62,1,0.066056748,pre
4395,62,1,0.107382918,post
4396,62,2,0.025127117,pre
4397,62,2,0.011519109,post
4398,62,3,0.010380852,pre
4399,62,3,0.081878044,post
4400,62,4,0.05792651,pre
4401,62,4,0.009902921,post
4402,62,5,0.027006926,pre
4403,62,5,0.007402615,post
4404,62,6,0.022373986,pre
4405,62,6,0.015084614,post
4406,62,7,0.027555816,pre
4407,62,7,0.043859717,post
4408,62,8,0.033631651,pre
4409,62,8,0.080237713,post
4410,62,9,0.026599353,pre
4411,62,9,0.013513765,post
4412,62,10,0.037211321,pre
4413,62,10,0.137359837,post
4414,62,11,0.04035582,pre
4415,62,11,0.039827012,post
4416,62,12,0.005752291,pre
4417,62,12,0.009060225,post
4418,62,13,-0.00843672,pre
4419,62,13,0.033337614,post
4420,62,14,0.029407823,pre
4421,62,14,0.020400524,post
4422,62,15,0.054354215,pre
4423,62,15,0.020895845,post
4424,62,16,0.056455853,pre
4425,62,16,-0.024619368,post
4426,62,17,0.020136355,pre
4427,62,17,0.041034489,post
4428,62,18,0.02592907,pre
4429,62,18,-0.008313964,post
4430,62,19,0.044254199,pre
4431,62,19,0.111346196,post
4432,62,20,-0.044633951,pre
4433,62,20,0.021715547,post
4434,62,21,0.068147769,pre
4435,62,21,0.011609909,post
4436,62,22,0.018438638,pre
4437,62,22,0.045010569,post
4438,62,23,0.020076922,pre
4439,62,23,0.041513468,post
4440,62,24,0.074089624,pre
4441,62,24,-0.012338178,post
4442,62,25,0.023785174,pre
4443,62,25,0.027405281,post
4444,62,26,0.036168324,pre
4445,62,26,0.033815612,post
4446,62,27,0.024317811,pre
4447,62,27,0.007022394,post
4448,62,28,0.059571845,pre
4449,62,28,0.050755179,post
4450,62,29,0.001806542,pre
4451,62,29,0.079243413,post
4452,62,30,0.08568,pre
4453,62,30,0.124681827,post
4454,62,31,-0.014636074,pre
4455,62,31,0.082711768,post
4456,62,32,0.031697085,pre
4457,62,32,0.027332946,post
4458,62,33,0.024565355,pre
4459,62,33,-0.019512907,post
4460,62,34,0.010688183,pre
4461,62,34,0.05119678,post
4462,62,35,0.017473969,pre
4463,62,35,0.022893434,post
4464,63,0,0.029217455,pre
4465,63,0,0.057223031,post
4466,63,1,0.103277667,pre
4467,63,1,0.075157933,post
4468,63,2,0.03933688,pre
4469,63,2,0.013397235,post
4470,63,3,0.052644044,pre
4471,63,3,0.118465975,post
4472,63,4,0.100828884,pre
4473,63,4,0.12450648,post
4474,63,5,0.097205246,pre
4475,63,5,-0.000622978,post
4476,63,6,-0.002222025,pre
4477,63,6,-0.000666106,post
4478,63,7,0.024856959,pre
4479,63,7,0.001285579,post
4480,63,8,0.045978913,pre
4481,63,8,0.073430923,post
4482,63,9,0.064358081,pre
4483,63,9,0.096540197,post
4484,63,10,0.067385188,pre
4485,63,10,0.189644133,post
4486,63,11,0.082821662,pre
4487,63,11,0.141992816,post
4488,63,12,0.070428047,pre
4489,63,12,0.066279799,post
4490,63,13,-0.010494332,pre
4491,63,13,0.040541294,post
4492,63,14,0.026241229,pre
4493,63,14,0.071656367,post
4494,63,15,0.051184382,pre
4495,63,15,0.017062003,post
4496,63,16,0.049452656,pre
4497,63,16,0.062229768,post
4498,63,17,0.033670616,pre
4499,63,17,-0.001922902,post
4500,63,18,0.027456556,pre
4501,63,18,0.090569807,post
4502,63,19,0.020169207,pre
4503,63,19,0.069993957,post
4504,63,20,-0.001477284,pre
4505,63,20,0.055599038,post
4506,63,21,0.0360182,pre
4507,63,21,0.043379934,post
4508,63,22,0.028191025,pre
4509,63,22,0.048572044,post
4510,63,23,0.07271124,pre
4511,63,23,0.096892707,post
4512,63,24,0.022299567,pre
4513,63,24,-0.078425915,post
4514,63,25,0.07693132,pre
4515,63,25,0.020541226,post
4516,63,26,0.038346189,pre
4517,63,26,0.054617953,post
4518,63,27,0.055726551,pre
4519,63,27,0.084785976,post
4520,63,28,0.102669103,pre
4521,63,28,0.113296375,post
4522,63,29,0.075913583,pre
4523,63,29,0.070082245,post
4524,63,30,0.037301814,pre
4525,63,30,0.15624117,post
4526,63,31,0.059081618,pre
4527,63,31,0.058612043,post
4528,63,32,0.019594172,pre
4529,63,32,0.033997034,post
4530,63,33,0.052338533,pre
4531,63,33,-0.003379933,post
4532,63,34,-0.037354971,pre
4533,63,34,0.038362502,post
4534,63,35,0.067181303,pre
4535,63,35,0.115404652,post
4536,64,0,0.004506031,pre
4537,64,0,0.03075062,post
4538,64,1,0.025636351,pre
4539,64,1,0.021842594,post
4540,64,2,0.061959342,pre
4541,64,2,-0.068319121,post
4542,64,3,0.02194025,pre
4543,64,3,0.016118576,post
4544,64,4,0.031411252,pre
4545,64,4,0.022631361,post
4546,64,5,0.013700864,pre
4547,64,5,-0.002472864,post
4548,64,6,-0.005856584,pre
4549,64,6,-0.012834235,post
4550,64,7,0.015758528,pre
4551,64,7,0.006799769,post
4552,64,8,0.016965539,pre
4553,64,8,0.014699343,post
4554,64,9,0.09838544,pre
4555,64,9,0.051235935,post
4556,64,10,0.045588728,pre
4557,64,10,0.090365679,post
4558,64,11,0.032955845,pre
4559,64,11,-0.001261402,post
4560,64,12,0.02627712,pre
4561,64,12,-0.044213063,post
4562,64,13,-0.002994074,pre
4563,64,13,0.045957636,post
4564,64,14,0.020651872,pre
4565,64,14,0.053082488,post
4566,64,15,0.017516331,pre
4567,64,15,-0.012164521,post
4568,64,16,0.036531997,pre
4569,64,16,0.002763266,post
4570,64,17,0.018156873,pre
4571,64,17,0.053874464,post
4572,64,18,-0.003861964,pre
4573,64,18,0.065091313,post
4574,64,19,0.018333886,pre
4575,64,19,0.028697201,post
4576,64,20,0.008330999,pre
4577,64,20,0.045038322,post
4578,64,21,0.047607316,pre
4579,64,21,0.076377779,post
4580,64,22,0.024440642,pre
4581,64,22,0.028523541,post
4582,64,23,-0.010691312,pre
4583,64,23,0.052146736,post
4584,64,24,0.032000022,pre
4585,64,24,-0.100653001,post
4586,64,25,0.034924359,pre
4587,64,25,0.00812309,post
4588,64,26,5.93E-05,pre
4589,64,26,0.003932637,post
4590,64,27,0.008401043,pre
4591,64,27,0.01269707,post
4592,64,28,0.031206852,pre
4593,64,28,0.019574458,post
4594,64,29,0.052229455,pre
4595,64,29,0.050531695,post
4596,64,30,0.030901609,pre
4597,64,30,0.062848951,post
4598,64,31,0.014491987,pre
4599,64,31,0.02777047,post
4600,64,32,4.63E-05,pre
4601,64,32,-0.010907517,post
4602,64,33,-0.013684512,pre
4603,64,33,0.023420397,post
4604,64,34,-0.037216316,pre
4605,64,34,0.050085859,post
4606,64,35,0.051919443,pre
4607,64,35,0.025600969,post
4608,65,0,-0.008239905,pre
4609,65,0,0.012824766,post
4610,65,1,0.041324043,pre
4611,65,1,0.039767496,post
4612,65,2,0.032994663,pre
4613,65,2,-0.005196307,post
4614,65,3,-0.029503843,pre
4615,65,3,0.035230865,post
4616,65,4,0.037525842,pre
4617,65,4,0.027099678,post
4618,65,5,0.027415408,pre
4619,65,5,-0.020337585,post
4620,65,6,4.88E-05,pre
4621,65,6,0.060475108,post
4622,65,7,-0.004648163,pre
4623,65,7,-0.003720462,post
4624,65,8,0.029911586,pre
4625,65,8,0.00232659,post
4626,65,9,0.025143886,pre
4627,65,9,0.03423617,post
4628,65,10,0.016968381,pre
4629,65,10,0.077210695,post
4630,65,11,0.058358508,pre
4631,65,11,0.011254339,post
4632,65,12,0.021033235,pre
4633,65,12,0.011814892,post
4634,65,13,0.018673864,pre
4635,65,13,0.060853123,post
4636,65,14,0.033025524,pre
4637,65,14,0.024390247,post
4638,65,15,0.024318848,pre
4639,65,15,-0.028089763,post
4640,65,16,0.027860951,pre
4641,65,16,0.037147,post
4642,65,17,0.029167166,pre
4643,65,17,0.05593275,post
4644,65,18,-0.01307873,pre
4645,65,18,0.067773429,post
4646,65,19,0.007332175,pre
4647,65,19,0.054369996,post
4648,65,20,0.02709512,pre
4649,65,20,0.037551778,post
4650,65,21,0.008506235,pre
4651,65,21,0.044560654,post
4652,65,22,0.097481933,pre
4653,65,22,0.03857274,post
4654,65,23,0.001215548,pre
4655,65,23,0.061819311,post
4656,65,24,0.015710336,pre
4657,65,24,-0.035620413,post
4658,65,25,0.055163893,pre
4659,65,25,0.037072242,post
4660,65,26,-0.003479716,pre
4661,65,26,0.011579438,post
4662,65,27,0.032451023,pre
4663,65,27,0.03216511,post
4664,65,28,0.024567514,pre
4665,65,28,0.018285378,post
4666,65,29,0.018152706,pre
4667,65,29,0.034530986,post
4668,65,30,0.052854362,pre
4669,65,30,0.074555132,post
4670,65,31,0.049813798,pre
4671,65,31,0.095620437,post
4672,65,32,0.003277081,pre
4673,65,32,0.04361228,post
4674,65,33,-0.008007046,pre
4675,65,33,0.061723561,post
4676,65,34,-0.00714365,pre
4677,65,34,0.006811791,post
4678,65,35,0.006279251,pre
4679,65,35,0.034097006,post
4680,66,0,0.015031536,pre
4681,66,0,0.013681143,post
4682,66,1,0.041753651,pre
4683,66,1,0.038932087,post
4684,66,2,0.034501934,pre
4685,66,2,-0.011033158,post
4686,66,3,-0.037637134,pre
4687,66,3,0.048685021,post
4688,66,4,0.000931008,pre
4689,66,4,-0.004507735,post
4690,66,5,0.029310012,pre
4691,66,5,-0.021930945,post
4692,66,6,0.040883094,pre
4693,66,6,0.025158613,post
4694,66,7,0.005665663,pre
4695,66,7,0.026351808,post
4696,66,8,0.044038703,pre
4697,66,8,0.054373305,post
4698,66,9,0.011128847,pre
4699,66,9,0.061400032,post
4700,66,10,0.035042334,pre
4701,66,10,0.102307128,post
4702,66,11,0.05322772,pre
4703,66,11,0.029724841,post
4704,66,12,0.007337691,pre
4705,66,12,0.053592584,post
4706,66,13,0.029682481,pre
4707,66,13,0.060889002,post
4708,66,14,0.012880795,pre
4709,66,14,0.02573869,post
4710,66,15,0.051985977,pre
4711,66,15,-0.050723179,post
4712,66,16,0.007207617,pre
4713,66,16,0.04713563,post
4714,66,17,0.001340719,pre
4715,66,17,0.010850564,post
4716,66,18,0.001163846,pre
4717,66,18,0.038774446,post
4718,66,19,0.057056785,pre
4719,66,19,0.115396077,post
4720,66,20,0.027054395,pre
4721,66,20,0.060954198,post
4722,66,21,0.011687174,pre
4723,66,21,0.048327792,post
4724,66,22,0.025743368,pre
4725,66,22,0.038087797,post
4726,66,23,0.015768977,pre
4727,66,23,0.060229358,post
4728,66,24,0.000773287,pre
4729,66,24,0.008801326,post
4730,66,25,0.040324927,pre
4731,66,25,0.027969513,post
4732,66,26,0.027233893,pre
4733,66,26,0.039377772,post
4734,66,27,0.031316709,pre
4735,66,27,0.081809322,post
4736,66,28,0.118913514,pre
4737,66,28,0.020140704,post
4738,66,29,-0.004391113,pre
4739,66,29,0.059997506,post
4740,66,30,0.072576659,pre
4741,66,30,0.093124275,post
4742,66,31,-0.002446872,pre
4743,66,31,0.080540373,post
4744,66,32,0.011083515,pre
4745,66,32,0.05681643,post
