,sub,node,episode,label,r
11611,sub-12,40,2,control,-0.3334513990353846
11612,sub-12,40,3,control,0.5860400517373061
11613,sub-12,40,4,reappraisal,0.9463733101903498
11614,sub-12,40,5,control,-0.2678193933699789
11615,sub-12,40,6,reappraisal,0.5111940407699239
11616,sub-12,40,7,reappraisal,-0.03820984132613442
11617,sub-12,40,8,control,0.3872312399330964
11618,sub-12,40,9,control,0.7065639865905289
11619,sub-12,40,10,reappraisal,0.5882342661072716
11620,sub-12,41,1,reappraisal,0.3181984216495662
11621,sub-12,41,2,control,0.039203243728779306
11622,sub-12,41,3,control,0.298859436402743
11623,sub-12,41,4,reappraisal,0.22375852429721582
11624,sub-12,41,5,control,-0.8328643632169831
11625,sub-12,41,6,reappraisal,0.6060358976462548
11626,sub-12,41,7,reappraisal,-0.42922322191282497
11627,sub-12,41,8,control,0.058586292455925906
11628,sub-12,41,9,control,0.10712988647706027
11629,sub-12,41,10,reappraisal,0.7681996738153827
11630,sub-12,42,1,reappraisal,0.6142427506920658
11631,sub-12,42,2,control,-0.14133931538117903
11632,sub-12,42,3,control,-0.25944192674762484
11633,sub-12,42,4,reappraisal,-0.016328142617767508
11634,sub-12,42,5,control,-0.13629634441043886
11635,sub-12,42,6,reappraisal,0.21757885218278314
11636,sub-12,42,7,reappraisal,-0.6274610246566129
11637,sub-12,42,8,control,0.7196653498985472
11638,sub-12,42,9,control,-0.21343531293088025
11639,sub-12,42,10,reappraisal,0.4251665223687221
11640,sub-12,43,1,reappraisal,0.7530611524026375
11641,sub-12,43,2,control,-0.23535507614288928
11642,sub-12,43,3,control,0.00815337106670497
11643,sub-12,43,4,reappraisal,0.3907693277420185
11644,sub-12,43,5,control,-0.20954256674995217
11645,sub-12,43,6,reappraisal,0.671924297092087
11646,sub-12,43,7,reappraisal,-0.1895096008293361
11647,sub-12,43,8,control,0.495739774264385
11648,sub-12,43,9,control,0.057536760313333685
11649,sub-12,43,10,reappraisal,0.3235838230554486
11650,sub-12,44,1,reappraisal,0.043376696609045286
11651,sub-12,44,2,control,-0.8105764349252997
11652,sub-12,44,3,control,0.17605691058318612
11653,sub-12,44,4,reappraisal,-0.18318517197660672
11654,sub-12,44,5,control,-0.2633733540938197
11655,sub-12,44,6,reappraisal,0.21852572800694925
11656,sub-12,44,7,reappraisal,-0.7637645693563815
11657,sub-12,44,8,control,0.7146464532800815
11658,sub-12,44,9,control,0.014674792544917728
11659,sub-12,44,10,reappraisal,0.8020500459539688
11660,sub-12,45,1,reappraisal,-0.01633351022036383
11661,sub-12,45,2,control,-0.4111987391616598
11662,sub-12,45,3,control,0.006957605822281393
11663,sub-12,45,4,reappraisal,-0.3473797606862431
11664,sub-12,45,5,control,-0.5024912118923749
11665,sub-12,45,6,reappraisal,0.10568805691535864
11666,sub-12,45,7,reappraisal,0.3772178398524393
11667,sub-12,45,8,control,0.45031174075259195
11668,sub-12,45,9,control,-0.2135252721222463
11669,sub-12,45,10,reappraisal,0.7202614132243649
11670,sub-12,46,1,reappraisal,0.3232360257592953
11671,sub-12,46,2,control,-0.33661633402232505
11672,sub-12,46,3,control,0.31629092931753805
11673,sub-12,46,4,reappraisal,-0.23002040256823053
11674,sub-12,46,5,control,-0.45430779244999303
11675,sub-12,46,6,reappraisal,0.23176875407036654
11676,sub-12,46,7,reappraisal,-0.3252327303441345
11677,sub-12,46,8,control,0.6336045364728394
11678,sub-12,46,9,control,-0.12796262914959033
11679,sub-12,46,10,reappraisal,0.8750109473705203
11680,sub-12,47,1,reappraisal,-0.11851344154947877
11681,sub-12,47,2,control,0.06581672804666079
11682,sub-12,47,3,control,-0.05078510736477312
11683,sub-12,47,4,reappraisal,0.0355120253755709
11684,sub-12,47,5,control,-0.5107769195703495
11685,sub-12,47,6,reappraisal,1.1587890106249723
11686,sub-12,47,7,reappraisal,-0.3802819568909964
11687,sub-12,47,8,control,0.46433113777498225
11688,sub-12,47,9,control,0.12074491308982162
11689,sub-12,47,10,reappraisal,0.31756479055956727
11690,sub-12,48,1,reappraisal,-0.31918327254128176
11691,sub-12,48,2,control,-0.34842933217021427
11692,sub-12,48,3,control,-0.32338277777127433
11693,sub-12,48,4,reappraisal,-0.2852375561326949
11694,sub-12,48,5,control,-0.5457505343158263
11695,sub-12,48,6,reappraisal,0.7910340575654168
11696,sub-12,48,7,reappraisal,-0.24926475061281214
11697,sub-12,48,8,control,0.2890930522516734
11698,sub-12,48,9,control,-0.36080591780137766
11699,sub-12,48,10,reappraisal,1.1830160987658294
11700,sub-12,49,1,reappraisal,0.06782000863401282
11701,sub-12,49,2,control,0.0617326038949225
11702,sub-12,49,3,control,0.47997047574874835
11703,sub-12,49,4,reappraisal,0.4893864890584573
11704,sub-12,49,5,control,-0.5156558050570217
11705,sub-12,49,6,reappraisal,0.2911558993971206
11706,sub-12,49,7,reappraisal,0.040681273236142255
11707,sub-12,49,8,control,0.952473679056087
11708,sub-12,49,9,control,-0.8373410219799273
11709,sub-12,49,10,reappraisal,0.34781896068009943
11710,sub-12,50,1,reappraisal,-0.061326462509039815
11711,sub-12,50,2,control,-0.0271167277377827
11712,sub-12,50,3,control,0.1085647107948468
11713,sub-12,50,4,reappraisal,0.32853536784668286
11714,sub-12,50,5,control,-0.5448592139945314
11715,sub-12,50,6,reappraisal,0.7975296722344192
11716,sub-12,50,7,reappraisal,-0.07706442578179624
11717,sub-12,50,8,control,0.38924605656343425
11718,sub-12,50,9,control,-0.7539875796079009
11719,sub-12,50,10,reappraisal,0.5587981159253628
11720,sub-12,51,1,reappraisal,0.49135289269239624
11721,sub-12,51,2,control,-0.0046112919270269795
11722,sub-12,51,3,control,-0.2265201572212187
11723,sub-12,51,4,reappraisal,-0.29573865092974205
11724,sub-12,51,5,control,0.2215435213563205
11725,sub-12,51,6,reappraisal,0.3539126776203064
11726,sub-12,51,7,reappraisal,-0.1415101935186071
11727,sub-12,51,8,control,0.10602066284379866
11728,sub-12,51,9,control,-0.7445261301347036
11729,sub-12,51,10,reappraisal,0.18731275711973422
11730,sub-12,52,1,reappraisal,0.7554870510167314
11731,sub-12,52,2,control,-0.17385198560562398
11732,sub-12,52,3,control,-0.1394259211140162
11733,sub-12,52,4,reappraisal,-0.6332367718063302
11734,sub-12,52,5,control,-0.02792116840844577
11735,sub-12,52,6,reappraisal,0.36442329524290096
11736,sub-12,52,7,reappraisal,-0.10779508118569811
11737,sub-12,52,8,control,0.6274581509798525
11738,sub-12,52,9,control,-0.6489288306000196
11739,sub-12,52,10,reappraisal,0.03599771051348305
11740,sub-12,53,1,reappraisal,0.8419494693385612
11741,sub-12,53,2,control,-0.08688151817861806
11742,sub-12,53,3,control,-0.7252716701460376
11743,sub-12,53,4,reappraisal,-0.4006220016813131
11744,sub-12,53,5,control,-0.579588422078178
11745,sub-12,53,6,reappraisal,0.4659514109110803
11746,sub-12,53,7,reappraisal,0.1605926472819381
11747,sub-12,53,8,control,0.6192565200076358
11748,sub-12,53,9,control,-0.6415684480913064
11749,sub-12,53,10,reappraisal,0.0401899278148948
11750,sub-12,54,1,reappraisal,0.8771636795968355
11751,sub-12,54,2,control,-0.5515586227221678
11752,sub-12,54,3,control,0.21616333957572173
11753,sub-12,54,4,reappraisal,-0.3756317942606148
11754,sub-12,54,5,control,0.17529692241686526
11755,sub-12,54,6,reappraisal,-0.07212074083349378
11756,sub-12,54,7,reappraisal,0.48998038782478154
11757,sub-12,54,8,control,0.5577741356939384
11758,sub-12,54,9,control,-0.7592128089021096
11759,sub-12,54,10,reappraisal,0.7090864752873959
11760,sub-12,55,1,reappraisal,0.3525857062952158
11761,sub-12,55,2,control,-0.1519848982487077
11762,sub-12,55,3,control,0.08581176920155369
11763,sub-12,55,4,reappraisal,-0.31930272898891643
11764,sub-12,55,5,control,-0.3207896237911471
11765,sub-12,55,6,reappraisal,-0.287339218167718
11766,sub-12,55,7,reappraisal,0.37476400774326774
11767,sub-12,55,8,control,0.5275571514649302
11768,sub-12,55,9,control,-0.2625192410706824
11769,sub-12,55,10,reappraisal,0.026414293704308468
11770,sub-12,56,1,reappraisal,0.7523751527292426
11771,sub-12,56,2,control,0.5345147631077245
11772,sub-12,56,3,control,-0.40751640904002184
11773,sub-12,56,4,reappraisal,-0.2983701032833943
11774,sub-12,56,5,control,-0.7748376785542733
11775,sub-12,56,6,reappraisal,0.4853978101976687
11776,sub-12,56,7,reappraisal,0.04398484112213971
11777,sub-12,56,8,control,0.5398653219716921
11778,sub-12,56,9,control,-0.6741182649630568
11779,sub-12,56,10,reappraisal,-0.4782200520766001
11780,sub-12,57,1,reappraisal,0.5441930126205329
11781,sub-12,57,2,control,0.10431196843158302
11782,sub-12,57,3,control,-0.29762182296318795
11783,sub-12,57,4,reappraisal,-0.44735204193491385
11784,sub-12,57,5,control,0.02936806490947315
11785,sub-12,57,6,reappraisal,0.0513261111234998
11786,sub-12,57,7,reappraisal,-0.3995226534103855
11787,sub-12,57,8,control,0.35433034008608927
11788,sub-12,57,9,control,-0.352678913536422
11789,sub-12,57,10,reappraisal,0.47359962860208454
11790,sub-12,58,1,reappraisal,0.15564791877687612
11791,sub-12,58,2,control,0.08314879715095068
11792,sub-12,58,3,control,-0.06727949111108288
11793,sub-12,58,4,reappraisal,-0.4138922337731784
11794,sub-12,58,5,control,-0.19937355200176682
11795,sub-12,58,6,reappraisal,0.16887472447262847
11796,sub-12,58,7,reappraisal,0.10574593272464591
11797,sub-12,58,8,control,0.516685534185456
11798,sub-12,58,9,control,-0.5224012326156495
11799,sub-12,58,10,reappraisal,0.042615605471480564
11800,sub-12,59,1,reappraisal,0.5064547618368447
11801,sub-12,59,2,control,0.0663173921972414
11802,sub-12,59,3,control,-0.3765039791482584
11803,sub-12,59,4,reappraisal,0.5980603412925595
11804,sub-12,59,5,control,0.1675815323605983
11805,sub-12,59,6,reappraisal,0.5480711439283835
11806,sub-12,59,7,reappraisal,0.4567336026845872
11807,sub-12,59,8,control,0.5635153238731033
11808,sub-12,59,9,control,-0.18493910081963946
11809,sub-12,59,10,reappraisal,0.2803021043169893
11810,sub-12,60,1,reappraisal,0.03422468187628736
11811,sub-12,60,2,control,-0.07229146277063328
11812,sub-12,60,3,control,-0.3174781502952823
11813,sub-12,60,4,reappraisal,0.4650936136254079
11814,sub-12,60,5,control,0.21589420498738848
11815,sub-12,60,6,reappraisal,0.28497077242721713
11816,sub-12,60,7,reappraisal,0.15749508117395744
11817,sub-12,60,8,control,0.5563227807214874
11818,sub-12,60,9,control,-0.555708491399197
11819,sub-12,60,10,reappraisal,-0.02929499159362962
11820,sub-12,61,1,reappraisal,0.3993510995710024
11821,sub-12,61,2,control,-0.151633752710963
11822,sub-12,61,3,control,-0.3574814945796882
11823,sub-12,61,4,reappraisal,1.0935090748670453
11824,sub-12,61,5,control,-0.1158453602045061
11825,sub-12,61,6,reappraisal,0.7183107206220287
11826,sub-12,61,7,reappraisal,0.17450573960458451
11827,sub-12,61,8,control,0.35216514207101673
11828,sub-12,61,9,control,-0.4087375245444041
11829,sub-12,61,10,reappraisal,0.5871515798136079
11830,sub-12,62,1,reappraisal,0.42473914314603733
11831,sub-12,62,2,control,0.22268986643621846
11832,sub-12,62,3,control,-0.6236653549344571
11833,sub-12,62,4,reappraisal,0.08610424556043607
11834,sub-12,62,5,control,-0.014866360479766619
11835,sub-12,62,6,reappraisal,0.10792845169714778
11836,sub-12,62,7,reappraisal,-0.36663603846116577
11837,sub-12,62,8,control,0.5627809560388599
11838,sub-12,62,9,control,-0.5610976171268666
11839,sub-12,62,10,reappraisal,0.24183702020320585
11840,sub-12,63,1,reappraisal,0.24943492652298604
11841,sub-12,63,2,control,-0.11853337603876203
11842,sub-12,63,3,control,-0.7339719371377497
11843,sub-12,63,4,reappraisal,0.012172514259168911
11844,sub-12,63,5,control,-0.4852550918214894
11845,sub-12,63,6,reappraisal,0.4901939519555544
11846,sub-12,63,7,reappraisal,-0.26040926584206314
11847,sub-12,63,8,control,0.2884358557249193
11848,sub-12,63,9,control,-0.22595677810872677
11849,sub-12,63,10,reappraisal,0.2656576414394554
11850,sub-12,64,1,reappraisal,0.3524064407536734
11851,sub-12,64,2,control,-0.14974113578010995
11852,sub-12,64,3,control,-0.6382541973085147
11853,sub-12,64,4,reappraisal,-0.1035029758205426
11854,sub-12,64,5,control,0.10463253080377515
11855,sub-12,64,6,reappraisal,0.6346458251035224
11856,sub-12,64,7,reappraisal,-0.41651744733678553
11857,sub-12,64,8,control,0.43794705857166794
11858,sub-12,64,9,control,-0.8929886495921544
11859,sub-12,64,10,reappraisal,-0.11158136717782496
11860,sub-12,65,1,reappraisal,0.31771308567211864
11861,sub-12,65,2,control,0.05882724124677461
11862,sub-12,65,3,control,-0.3068239448245989
11863,sub-12,65,4,reappraisal,0.2997401333520177
11864,sub-12,65,5,control,0.6272147399580166
11865,sub-12,65,6,reappraisal,0.7256462000198444
11866,sub-12,65,7,reappraisal,-0.6049249382111204
11867,sub-12,65,8,control,0.10445727272615993
11868,sub-12,65,9,control,-0.9349672234495641
11869,sub-12,65,10,reappraisal,0.0945722095012456
11870,sub-12,66,1,reappraisal,0.5300401058687713
11871,sub-12,66,2,control,-0.05034427412925238
11872,sub-12,66,3,control,-0.6447074816997188
11873,sub-12,66,4,reappraisal,-0.25499766395459855
11874,sub-12,66,5,control,-0.14583761453169583
11875,sub-12,66,6,reappraisal,0.33315285669411704
11876,sub-12,66,7,reappraisal,-0.44340412698109266
11877,sub-12,66,8,control,0.7611487887835053
11878,sub-12,66,9,control,-0.78449142387731
11879,sub-12,66,10,reappraisal,0.48403229360060207
11880,sub-12,67,1,reappraisal,0.6081294159595573
11881,sub-12,67,2,control,-0.28389830322643345
11882,sub-12,67,3,control,-0.718311771155817
11883,sub-12,67,4,reappraisal,-0.19397498153510842
11884,sub-12,67,5,control,-0.49588510386147344
11885,sub-12,67,6,reappraisal,0.3759999193533661
11886,sub-12,67,7,reappraisal,-0.6103279500792697
11887,sub-12,67,8,control,0.5451717434252157
11888,sub-12,67,9,control,-0.18049793230488606
11889,sub-12,67,10,reappraisal,-0.10817211461249401
11890,sub-12,68,1,reappraisal,0.04574231821843901
11891,sub-12,68,2,control,-0.34366356174437396
11892,sub-12,68,3,control,-0.7239957048335205
11893,sub-12,68,4,reappraisal,-0.48155984966518006
11894,sub-12,68,5,control,-0.23358065197466632
11895,sub-12,68,6,reappraisal,-0.04123568356191256
11896,sub-12,68,7,reappraisal,-0.2733873799022525
11897,sub-12,68,8,control,0.35106472976435454
11898,sub-12,68,9,control,-1.0983605775785579
11899,sub-12,68,10,reappraisal,-0.05674265416642608
11900,sub-12,69,1,reappraisal,0.4191492657913589
11901,sub-12,69,2,control,-0.26582671406759395
11902,sub-12,69,3,control,-0.9085659874468012
11903,sub-12,69,4,reappraisal,-0.02239908908906875
11904,sub-12,69,5,control,-1.0245374832896408
11905,sub-12,69,6,reappraisal,0.3634657271574063
11906,sub-12,69,7,reappraisal,-0.36781176805427584
11907,sub-12,69,8,control,0.05935918084261562
11908,sub-12,69,9,control,-0.18394728553264844
11909,sub-12,69,10,reappraisal,-0.3219636593094408
11910,sub-12,70,1,reappraisal,0.33625205385811063
11911,sub-12,70,2,control,-0.18536037309143655
11912,sub-12,70,3,control,-1.223375686563445
11913,sub-12,70,4,reappraisal,-0.5875859983599802
11914,sub-12,70,5,control,-0.34658759100878844
11915,sub-12,70,6,reappraisal,1.0699441486826773
11916,sub-12,70,7,reappraisal,-0.2276266629059139
11917,sub-12,70,8,control,0.1884529048802311
11918,sub-12,70,9,control,-0.11198669060008434
11919,sub-12,70,10,reappraisal,-0.13785809446464503
11920,sub-12,71,1,reappraisal,0.49563327394243184
11921,sub-12,71,2,control,-0.16194924381846648
11922,sub-12,71,3,control,-0.3920940892521377
11923,sub-12,71,4,reappraisal,-0.3826426837427358
11924,sub-12,71,5,control,-0.24250931769333883
11925,sub-12,71,6,reappraisal,0.572258603965493
11926,sub-12,71,7,reappraisal,-0.23927121174440913
11927,sub-12,71,8,control,0.3217146514975437
11928,sub-12,71,9,control,-0.4738872451982543
11929,sub-12,71,10,reappraisal,0.09937625875982986
11930,sub-12,72,1,reappraisal,0.5313280888764329
11931,sub-12,72,2,control,-0.41260184960527174
11932,sub-12,72,3,control,-0.9517457365802731
11933,sub-12,72,4,reappraisal,-0.44803809612804923
11934,sub-12,72,5,control,-0.5090313358001157
11935,sub-12,72,6,reappraisal,0.5079504185253572
11936,sub-12,72,7,reappraisal,0.065248138258757
11937,sub-12,72,8,control,0.171130682871809
11938,sub-12,72,9,control,-0.7054228410888581
11939,sub-12,72,10,reappraisal,0.13612540153919872
11940,sub-12,73,1,reappraisal,0.4875599498141405
11941,sub-12,73,2,control,-0.021101335440749262
11942,sub-12,73,3,control,-0.8520930077511477
11943,sub-12,73,4,reappraisal,-0.3815451751663249
11944,sub-12,73,5,control,-0.37321712995177625
11945,sub-12,73,6,reappraisal,0.16749244990628487
11946,sub-12,73,7,reappraisal,-0.1359835196033037
11947,sub-12,73,8,control,0.5571444943352526
11948,sub-12,73,9,control,-0.48535954963101613
11949,sub-12,73,10,reappraisal,0.4427132472504141
11950,sub-12,74,1,reappraisal,0.7766191379513221
11951,sub-12,74,2,control,-0.5880207993424597
11952,sub-12,74,3,control,-0.5925558742985262
11953,sub-12,74,4,reappraisal,0.44522870794424296
11954,sub-12,74,5,control,-0.5366748016409131
11955,sub-12,74,6,reappraisal,0.7883650358242101
11956,sub-12,74,7,reappraisal,-0.2856935538123391
11957,sub-12,74,8,control,0.6536465468687334
11958,sub-12,74,9,control,0.12834634103909395
11959,sub-12,74,10,reappraisal,0.2663543817415704
11960,sub-12,75,1,reappraisal,0.448563943194878
11961,sub-12,75,2,control,0.10811782469590477
11962,sub-12,75,3,control,-0.33199259040926676
11963,sub-12,75,4,reappraisal,0.36818644323641414
11964,sub-12,75,5,control,-0.344019282357532
11965,sub-12,75,6,reappraisal,-0.11782394194587327
11966,sub-12,75,7,reappraisal,-0.09340353658207673
11967,sub-12,75,8,control,0.5792699990553697
11968,sub-12,75,9,control,-0.5047278225341583
11969,sub-12,75,10,reappraisal,0.3677831791323717
11970,sub-12,76,1,reappraisal,0.05328060816670503
11971,sub-12,76,2,control,0.2392274388278698
11972,sub-12,76,3,control,-0.6879102713579425
11973,sub-12,76,4,reappraisal,0.21986284780519327
11974,sub-12,76,5,control,-0.3230998329701154
11975,sub-12,76,6,reappraisal,0.1206876189790425
11976,sub-12,76,7,reappraisal,-0.005753355181362373
11977,sub-12,76,8,control,0.41085108547674204
11978,sub-12,76,9,control,-0.8623304352884296
11979,sub-12,76,10,reappraisal,-0.1570147763130026
11980,sub-12,77,1,reappraisal,0.03866279711894927
11981,sub-12,77,2,control,-0.28880464340063633
11982,sub-12,77,3,control,-0.4106490654130864
11983,sub-12,77,4,reappraisal,-0.5829356814666463
11984,sub-12,77,5,control,-0.6769242087879519
11985,sub-12,77,6,reappraisal,0.5634607182728896
11986,sub-12,77,7,reappraisal,-0.7276975377413025
11987,sub-12,77,8,control,0.5400519460189289
11988,sub-12,77,9,control,-1.0419688934269105
11989,sub-12,77,10,reappraisal,0.4550895693554419
11990,sub-12,78,1,reappraisal,0.31342905932694076
11991,sub-12,78,2,control,-0.49870808467449146
11992,sub-12,78,3,control,-0.19622499553832262
11993,sub-12,78,4,reappraisal,-0.28725336456550754
11994,sub-12,78,5,control,-0.2648323103226714
11995,sub-12,78,6,reappraisal,0.14008329490928859
11996,sub-12,78,7,reappraisal,-0.5324632226467352
11997,sub-12,78,8,control,0.6354364017995926
11998,sub-12,78,9,control,-0.8591355717683399
11999,sub-12,78,10,reappraisal,0.8127200125292935
12000,sub-12,79,1,reappraisal,0.11185044725017948
12001,sub-12,79,2,control,-0.0777453723108253
12002,sub-12,79,3,control,-0.09583016290491164
12003,sub-12,79,4,reappraisal,-0.224427710423922
12004,sub-12,79,5,control,-0.2113623968515186
12005,sub-12,79,6,reappraisal,0.18034345808966806
12006,sub-12,79,7,reappraisal,-0.2410090870407317
12007,sub-12,79,8,control,0.056729016901894
12008,sub-12,79,9,control,-0.187356926350553
12009,sub-12,79,10,reappraisal,0.13264555836641764
12010,sub-12,80,1,reappraisal,0.38456657247310694
12011,sub-12,80,2,control,-0.08947655838871826
12012,sub-12,80,3,control,-0.014217700466174446
12013,sub-12,80,4,reappraisal,0.3260584866854223
12014,sub-12,80,5,control,-0.3546875177456614
12015,sub-12,80,6,reappraisal,0.39071157921547034
12016,sub-12,80,7,reappraisal,-0.20372717978171626
12017,sub-12,80,8,control,0.07304283507410517
12018,sub-12,80,9,control,0.07753678859466683
12019,sub-12,80,10,reappraisal,-0.22346001752674696
12020,sub-12,81,1,reappraisal,0.49772279921071605
12021,sub-12,81,2,control,-0.30476438453471766
12022,sub-12,81,3,control,0.01863197490705629
12023,sub-12,81,4,reappraisal,0.1286979184937374
12024,sub-12,81,5,control,-0.2764910735361621
12025,sub-12,81,6,reappraisal,0.24205705098671687
12026,sub-12,81,7,reappraisal,-0.6083672133998641
12027,sub-12,81,8,control,0.22693339935042828
12028,sub-12,81,9,control,-0.2509390035211412
12029,sub-12,81,10,reappraisal,0.28159328283786444
12030,sub-12,82,1,reappraisal,-0.04535612682775681
12031,sub-12,82,2,control,0.06354233702374668
12032,sub-12,82,3,control,-0.2485200867646287
12033,sub-12,82,4,reappraisal,0.08893573872765068
12034,sub-12,82,5,control,-0.6406345780009491
12035,sub-12,82,6,reappraisal,0.8303764323167862
12036,sub-12,82,7,reappraisal,-0.38358257376454946
12037,sub-12,82,8,control,0.07954212460781805
12038,sub-12,82,9,control,0.057178856650439855
12039,sub-12,82,10,reappraisal,0.01687344573947164
12040,sub-12,83,1,reappraisal,-0.2364740214223886
12041,sub-12,83,2,control,0.04636979297854248
12042,sub-12,83,3,control,-0.040148975798426564
12043,sub-12,83,4,reappraisal,-0.17238836097266527
12044,sub-12,83,5,control,-0.41481598052095553
12045,sub-12,83,6,reappraisal,0.3972118599309384
12046,sub-12,83,7,reappraisal,-0.4243675862131348
12047,sub-12,83,8,control,0.301635422504137
12048,sub-12,83,9,control,-0.37160977167825815
12049,sub-12,83,10,reappraisal,0.21234899839787758
12050,sub-12,84,1,reappraisal,-0.3650444017255874
12051,sub-12,84,2,control,-0.14811370860029188
12052,sub-12,84,3,control,-0.564946674920958
12053,sub-12,84,4,reappraisal,-0.21246541861218327
12054,sub-12,84,5,control,-0.08678796962536589
12055,sub-12,84,6,reappraisal,0.26654981888484813
12056,sub-12,84,7,reappraisal,-0.4937625465076664
12057,sub-12,84,8,control,0.10610795801381312
12058,sub-12,84,9,control,-0.6211685393054287
12059,sub-12,84,10,reappraisal,0.13776367419432867
12060,sub-12,85,1,reappraisal,-0.1329447015445069
12061,sub-12,85,2,control,-0.07563127225327777
12062,sub-12,85,3,control,-0.628469255265528
12063,sub-12,85,4,reappraisal,-0.1570615579587012
12064,sub-12,85,5,control,-0.2999585435367904
12065,sub-12,85,6,reappraisal,0.24454515309995856
12066,sub-12,85,7,reappraisal,-0.5082702523575771
12067,sub-12,85,8,control,0.6335287869688623
12068,sub-12,85,9,control,-0.6753216506527004
12069,sub-12,85,10,reappraisal,0.34696816744825676
12070,sub-12,86,1,reappraisal,0.22510295707142952
12071,sub-12,86,2,control,-0.31897099358072545
12072,sub-12,86,3,control,-0.4223122177067796
12073,sub-12,86,4,reappraisal,0.11240626164699286
12074,sub-12,86,5,control,-0.5346682545348362
12075,sub-12,86,6,reappraisal,0.7081482753332629
12076,sub-12,86,7,reappraisal,-0.2425883005579749
12077,sub-12,86,8,control,0.5991970611228594
12078,sub-12,86,9,control,0.007072897340532079
12079,sub-12,86,10,reappraisal,0.3478842244323146
12080,sub-12,87,1,reappraisal,-0.5843781026367076
12081,sub-12,87,2,control,0.2252417310937626
12082,sub-12,87,3,control,-0.7566188993226641
12083,sub-12,87,4,reappraisal,-0.08079580790621763
12084,sub-12,87,5,control,-0.652885970122084
12085,sub-12,87,6,reappraisal,0.7923598096816371
12086,sub-12,87,7,reappraisal,-0.20128602678428312
12087,sub-12,87,8,control,0.5425610138173025
12088,sub-12,87,9,control,-0.6450201641120121
12089,sub-12,87,10,reappraisal,0.5535487651157788
12090,sub-12,88,1,reappraisal,0.2473994367600922
12091,sub-12,88,2,control,-0.5855763183031595
12092,sub-12,88,3,control,0.03255566897283074
12093,sub-12,88,4,reappraisal,-0.14386867050124832
12094,sub-12,88,5,control,-0.03444002210000945
12095,sub-12,88,6,reappraisal,0.6066586308985595
12096,sub-12,88,7,reappraisal,-0.8098733489748666
12097,sub-12,88,8,control,0.9669215411772073
12098,sub-12,88,9,control,-0.5684921884793493
12099,sub-12,88,10,reappraisal,0.2974948806565119
12100,sub-12,89,1,reappraisal,-0.13912476851738861
12101,sub-12,89,2,control,-0.06836691745989121
12102,sub-12,89,3,control,-0.6386263770386885
12103,sub-12,89,4,reappraisal,-0.1500365379017868
12104,sub-12,89,5,control,-0.48407420672890483
12105,sub-12,89,6,reappraisal,0.594513701444225
12106,sub-12,89,7,reappraisal,-0.61831427240461
12107,sub-12,89,8,control,0.7147012340913984
12108,sub-12,89,9,control,-0.4503607272688045
12109,sub-12,89,10,reappraisal,-0.29987395864278227
12110,sub-12,90,1,reappraisal,-0.019691117320454553
12111,sub-12,90,2,control,-0.3601973690463878
12112,sub-12,90,3,control,0.056670267864958934
12113,sub-12,90,4,reappraisal,0.561870603217658
12114,sub-12,90,5,control,-0.43470249571544817
12115,sub-12,90,6,reappraisal,0.677910487101236
12116,sub-12,90,7,reappraisal,-0.7817332121739415
12117,sub-12,90,8,control,0.06205547762878442
12118,sub-12,90,9,control,-0.12381194137726662
12119,sub-12,90,10,reappraisal,0.35982060330032234
12120,sub-12,91,1,reappraisal,0.18627697751692665
12121,sub-12,91,2,control,-0.2018265775687798
12122,sub-12,91,3,control,-0.4468567142000745
12123,sub-12,91,4,reappraisal,0.04074544905547396
12124,sub-12,91,5,control,-0.5776413536437801
12125,sub-12,91,6,reappraisal,0.6712493515864939
12126,sub-12,91,7,reappraisal,-0.5706620403951734
12127,sub-12,91,8,control,-0.046671061147790315
12128,sub-12,91,9,control,0.09654663586438998
12129,sub-12,91,10,reappraisal,-0.06087778544679978
12130,sub-12,92,1,reappraisal,0.41095292300087555
12131,sub-12,92,2,control,-0.5731473937560325
12132,sub-12,92,3,control,-0.007736733435151095
12133,sub-12,92,4,reappraisal,0.774746877417528
12134,sub-12,92,5,control,0.017545880067525787
12135,sub-12,92,6,reappraisal,0.2685599368053333
12136,sub-12,92,7,reappraisal,-0.25504749265156196
12137,sub-12,92,8,control,0.05780841242254854
12138,sub-12,92,9,control,0.6941947999839025
12139,sub-12,92,10,reappraisal,0.44617422551092795
12140,sub-12,93,1,reappraisal,0.6115814487719655
12141,sub-12,93,2,control,-0.7670828409811593
12142,sub-12,93,3,control,0.055735338291430195
12143,sub-12,93,4,reappraisal,1.0866909711713584
12144,sub-12,93,5,control,-0.47982482888799444
12145,sub-12,93,6,reappraisal,0.4124373105846551
12146,sub-12,93,7,reappraisal,-0.18545039450942236
12147,sub-12,93,8,control,-0.11336308192923261
12148,sub-12,93,9,control,0.6358951800727091
12149,sub-12,93,10,reappraisal,0.2077117624081351
12150,sub-12,94,1,reappraisal,0.14182882276161313
12151,sub-12,94,2,control,-0.21098479803174586
12152,sub-12,94,3,control,-0.44466976942811937
12153,sub-12,94,4,reappraisal,0.218995327505484
12154,sub-12,94,5,control,-0.26074341155780073
12155,sub-12,94,6,reappraisal,0.3119918428298982
12156,sub-12,94,7,reappraisal,-0.24722553967928473
12157,sub-12,94,8,control,0.6498769182484201
12158,sub-12,94,9,control,-0.4283336611137548
12159,sub-12,94,10,reappraisal,0.2861482285784599
