"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value","listenL1_greater_estimate","listenL1_greater_p_value","event_listenL1_greater_estimate","event_listenL1_greater_p_value"
"72",-0.049512932634944,0.000243809174331319,0.00405945649384146,4.00716661395172e-15,-0.0120079787871233,0.326517971887303,0.000943873581305707,0.0664147336897414
"73",-0.0343650060843654,0.0115722415684254,0.0022220229179846,5.17739075600947e-05,4.82700545680701e-05,0.997048936780213,0.000561016484296958,0.306180507045012
"74",0.00083644615346049,0.964872002909944,0.00347961064911375,2.49488058085532e-08,-0.0133376613351331,0.36823569304863,0.00102187953672805,0.100820628945814
"75",-0.0167474087593017,0.310752374519384,0.00289429905792794,1.45902735365494e-06,-0.00812989854268723,0.569038675379329,0.00158772443094599,0.00814358587107814
"76",-0.0391817273206937,0.00110216069896271,0.0026517960158473,2.64758206376615e-09,-0.0185029727293995,0.0802137465271707,0.00121674493389607,0.00618730732302702
"77",-0.0237877357628701,0.0645058085758936,0.00187388602927344,0.000282813019136403,-0.0022941219907084,0.851725155520754,0.000816820941468916,0.113190026854118
"78",-0.0307144185710264,0.0248553719768914,0.00197072554973989,0.000512992033588996,-0.000931533479889328,0.944951516753757,0.000754696479709403,0.183016039451971
"79",-0.0527282712294529,2.2292811518001e-06,0.00310626541415002,3.58888769441384e-14,-0.0233235419710911,0.0163970369135106,0.00174343558701811,1.98866974619745e-05
"80",-0.0531148347414877,6.37994853195508e-08,0.00334706468119652,2.56319860889964e-16,-0.0289416055797596,0.0027834695061935,0.00174797195242586,1.73505582011573e-05
"81",-0.00723613417082328,0.628665395682865,0.00120536363047014,0.0349351812911347,-0.0215799809281325,0.112648611181216,0.00111840029565682,0.0503417918485523
"82",-0.0376847057013892,0.00929367315004461,0.00225481888174105,8.79819239640133e-05,-0.0123460890622083,0.366475982125786,0.00101337223770668,0.0776776269296187
"83",-0.0485808251312328,9.40434352950595e-05,0.00242404690690032,5.08138614290428e-08,-0.0260193529912427,0.0138295875973976,0.00160465318128147,0.00030390976603845
"84",-0.0420459016149408,0.00300439856064657,0.00233333179978615,3.73039219166296e-05,-0.00601414095953547,0.654796519934512,0.000770201666046928,0.172904430427956
"85",-0.0527604188302052,0.000125083654535691,0.00260295053937218,1.28073350854703e-06,-0.0205236573971684,0.108088084378314,0.00101174030442652,0.0593520764600583
"86",-0.0411561979999598,0.00376943486759121,0.00256400163035162,6.22253775233067e-06,0.00438916317317147,0.74480310255628,5.7724187506658e-05,0.918827110973504
"87",-0.0325706496371098,0.0305165149896126,0.00203592598276314,0.000164962069751761,-0.0330995263972805,0.0100383075857645,0.00192327928911329,0.000371680892449099
"88",-0.039242857226532,0.0091352795904566,0.00184202674062499,0.00149131681309915,-0.0160521642100773,0.244583598039558,0.00106788602688522,0.0653989149989067
"89",-0.0853479008008276,6.06151434332758e-08,0.00461353620382669,3.82378067306507e-16,-0.0382642174089043,0.0043483750809999,0.00179097607898525,0.00148790666183857
"90",-0.0523576449667556,0.000972355226123184,0.00267635246573398,1.13021488684427e-05,-0.0328095007843106,0.0235903670303781,0.00174215527463949,0.00422554474641674
"91",-0.0405295766782835,0.00161292543564166,0.00352871011148141,3.56072083261038e-12,-0.0317029128865374,0.00844596416390462,0.00162413159069588,0.00132229325588001
"92",0.00713721014030869,0.644158528680269,0.00283812370046833,7.31234534637464e-08,-0.0124571185504302,0.3197599577869,0.000927534162979346,0.0778498071622902
"93",0.0273966988209911,0.193167290600025,0.0041441632590015,2.82696091238103e-08,0.00437996173129458,0.804801468669584,0.000385746577731442,0.604353548460431
"94",-0.0559819204600532,3.34760071977035e-06,0.00331364851196529,3.13324613758342e-13,-0.0136243757417123,0.206063517730744,0.0010438026815815,0.0211400497823028
"95",-0.0493684449483944,0.00440445877713362,0.00332819010364184,5.07018395212941e-08,-0.0377916316877702,0.00921052770715384,0.00207337355447264,0.000674263147331092
"96",-0.0398894845631587,0.00216729945622708,0.00297453718499831,9.41641879555734e-09,-0.0306801215747512,0.0126637908569415,0.00164110522162148,0.00150518850248025
"97",-0.0488850872803389,0.000453121169537592,0.00358711527253671,1.96447182105984e-11,-0.0181120258440598,0.153235405479849,0.000775210790575461,0.14560719615678
"98",-0.0582013868022642,6.20371797429817e-05,0.00346687483690847,3.37882160544165e-11,-0.0372989825516754,0.00265626451869706,0.00194592206563837,0.000191061246993884
"99",-0.040175529775777,0.00996169928485127,0.00291787672660816,3.52943530802648e-06,-0.0271072432266974,0.069906339177022,0.00150337534009026,0.0167309240523541
"100",-0.0916029815642194,2.72189711188741e-10,0.0050487962167506,1.84531447845341e-20,-0.01444436254328,0.261694001466267,0.000872295143483364,0.106648977946088
"hippocampus_L",-0.0374458943508853,0.000201125063653893,0.00216285511196569,1.86684583421677e-07,-0.0551144701676978,2.44490785010491e-08,0.00256394660224837,6.70850940702474e-10
"hippocampus_R",-0.0465254784573325,1.19813567483356e-06,0.00256060341091638,4.33403710678547e-11,-0.0459061365566215,6.60984575185927e-07,0.00228798995538689,3.75091016060652e-09
