"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value","listenL1_greater_estimate","listenL1_greater_p_value","event_listenL1_greater_estimate","event_listenL1_greater_p_value"
"47",-0.0280297537114321,0.273662204387411,0.00324771968043684,1.17273875183266e-07,-0.0215901113854284,0.0838598056969053,0.0023144952775123,0.000130563622618811
"48",-0.0306091384711845,0.42308418577893,0.0037931461866307,2.10439610836501e-11,-0.0239550808974495,0.0374225770448741,0.00225830211723799,5.12814642172254e-05
"49",-0.0431166926229962,0.316865588688386,0.00351329339591117,6.68201581307132e-08,-0.0226560875092444,0.0870107184420223,0.00183879339235439,0.00413020025423493
"50",-0.0597157614113415,0.294895402932693,0.00460821982363729,2.35376033333118e-17,-0.00729055231390175,0.508719982034065,0.00128065121292761,0.0165338979157941
"51",-0.00179734568352085,0.899251288355819,0.00208842972066397,2.89037691810771e-06,-0.0116574603712032,0.200351191704109,0.00176070411309019,6.55656149457572e-05
"52",-0.0141010056682239,0.324434868957053,0.00259140336960931,6.32638612965038e-05,-0.0114014925377172,0.393769658918796,0.00179407539927215,0.00559451909416288
"53",-0.0225438846108838,0.156344805191651,0.00305381415533863,9.62988211102665e-08,-0.0245961654631769,0.0355920035479163,0.00240487915235813,2.22455087662084e-05
"54",-0.0172920234764463,0.456051482326435,0.00259855001755183,4.73404707852035e-06,-0.0158532348449693,0.170579056776048,0.00135906945674935,0.015270446173121
"55",-0.0397650570979514,0.18880764852215,0.00378604503147464,1.40866022914842e-10,-0.00513124714965355,0.669158878076049,0.00078784985973174,0.175429586571466
"56",-0.0136814450809857,0.477786252111696,0.00200760522355339,0.000585497638904709,-0.00937139521418386,0.431536131539943,0.00129220502980554,0.0251161286244427
"57",-0.0173411620762686,0.20246188048251,0.00242844435799398,7.74256031074852e-05,-0.0176146917473325,0.164850937690856,0.00158818939059437,0.00971222346295462
"58",-0.0226404072839528,0.0950687121232001,0.00272304850314006,2.52185517221681e-06,-0.0212344405326332,0.0753034969566848,0.00139665696365233,0.0156964626023958
"59",0.0221330428089153,0.442737031691133,0.00295302239997232,1.68194612287555e-09,-0.0139076357485719,0.162897226536213,0.00193865541236738,5.95539746439622e-05
"60",0.0157209886072886,0.629649703648513,0.00162423060269231,0.00118582410212495,0.000507899888053192,0.960278976137901,0.00101085856112954,0.0406721904990133
"61",0.00604742506990786,0.84289486798185,0.00336071971324783,6.28082360317566e-08,-0.0127156290625443,0.314465461109252,0.00190529749240005,0.00186027766700309
"62",-0.0103912445505042,0.468972084129027,0.00149339194537909,0.0109462238907205,-0.0195579590289776,0.10443855023931,0.0017132482876736,0.0033157942277194
"63",-0.00709725175108094,0.611815053488412,0.00230644376950816,0.000121317741816889,0.0160083861169945,0.196208395727029,4.70393100808228e-05,0.937474197652145
"64",-0.0174701707016012,0.192637034861265,0.00208256158606762,0.000733773973845487,0.00849324025610769,0.504705183350304,0.00062112241344475,0.313641379199756
"65",-0.0149775806686279,0.357129239913164,0.00209964014279308,0.00312157302337584,-0.0182473881859447,0.2134804859248,0.00158095144796131,0.0260266942553499
"66",-0.0351897271505919,0.252870322511681,0.00338938587071714,6.14543071168686e-10,-0.00876222881051129,0.431744435982038,0.00170717723668795,0.00156527186814478
"67",-0.023318819789225,0.500083377827768,0.00357226033079766,3.00657335062251e-12,-0.0204083710648008,0.0498160595541652,0.00188469001283395,0.000184391103561751
"68",-0.012407685830885,0.375105475559163,0.00191740144017218,0.000201723149615701,-0.011440321335471,0.278228635214774,0.00153306629651349,0.00270047962741208
"69",-0.00256570732998784,0.86798498730624,0.00147940002399354,0.0119108313567774,-0.0207725484797212,0.0848495496383391,0.00190466290984302,0.00110563551796862
"70",-0.0231842507776102,0.460332645141023,0.00282943255869233,1.62803363172879e-06,-0.0223140209220588,0.0632352170790997,0.00137482907003242,0.0180999189853898
"71",-0.0197349910494427,0.437798522856821,0.00276313164787949,3.07551546551051e-06,-0.0207094965293266,0.0860459398610643,0.00199144457741407,0.000654532480988105
"72",-0.0134438736934686,0.650451502738963,0.00324101996533248,9.5732778034395e-09,-0.018811427768412,0.101606067485041,0.00187232577392259,0.00076820527736804
"73",-0.0176358819847664,0.623505112480548,0.00258192033507211,2.76856074425717e-06,-0.00559090315599672,0.61786686160822,0.00131205920968638,0.0156319253756962
"74",0.0192429566098445,0.631282004431973,0.00416108504453525,1.36725375445526e-10,-0.0123982125658888,0.346730275454276,0.00169664057961907,0.00784436537789119
"75",0.0108090768598807,0.739583567265431,0.00262582683162511,3.37075722247193e-05,-0.00405796182121492,0.752922597015992,0.00183626401927631,0.00327373196844645
"76",-0.0167191719010245,0.525731629755246,0.0027524425607996,1.10091474038608e-09,-0.0187967569581136,0.0407330288719215,0.00205048717010063,4.09689170723334e-06
"77",-0.025407788456975,0.30180110449755,0.00258716008277301,1.41278768768932e-06,-0.0159212363009797,0.145053974592117,0.00182992418621921,0.000545021152838295
"78",-0.0208428452451942,0.441837206559055,0.00267651450572474,8.3092868888404e-06,-0.00826588901302533,0.49914054391907,0.00168047465380732,0.00455686293329157
"79",-0.0238651512714022,0.269312100949296,0.0028093268754771,4.68767640462828e-10,-0.0284914583472681,0.00191421810128537,0.00254798801560778,1.03289092758106e-08
"80",-0.0297752559888523,0.302236752585749,0.00324000211211709,1.27595205343051e-21,-0.015131881353105,0.0278067652934393,0.00191725854567939,8.97450320403956e-09
"81",0.00921525378378562,0.672859975763528,0.00208650042341352,0.000590025301527336,-0.0334347954028648,0.00694811159272106,0.00249018878719628,3.32080643239837e-05
"82",-0.000740078090090334,0.981652225007842,0.00221225991731944,0.000482550865631635,-0.0157878500096862,0.221261496081159,0.00188820928281868,0.00252483597245065
"83",-0.0195630290248861,0.369661087844248,0.0023945943648282,3.67700428112882e-08,-0.0264129765219591,0.00285654593593279,0.00229707566061875,8.67902891232577e-08
"84",-0.00475844216167415,0.830473194375416,0.00217620141049085,0.000172293125025495,-0.00332167796242588,0.778475889183542,0.00130013343394385,0.0229931074413244
"85",-0.0190161840182317,0.461256777497605,0.00265164423909711,1.13469158017376e-06,-0.0237344994466104,0.0324226659499273,0.00207326946640358,0.000114579763345748
"86",0.0063774796225534,0.809899876682663,0.00193547817013519,0.00112315573307315,-0.000892313334838619,0.941227297029477,0.00103396270458256,0.0776931203592291
"87",-0.0297197966128331,0.313733860965472,0.00303989289057968,1.16697715918462e-08,-0.0291527676601686,0.00719063121284376,0.00227210165270423,1.53035947748124e-05
"88",-0.0254727436706912,0.276822508495137,0.00304839440445297,1.13912928152144e-06,-0.0172791656255062,0.176102067464374,0.0018207646441751,0.00324701251098088
"89",-0.047803007047313,0.322691075638313,0.00402710068554471,2.43953921868629e-12,-0.00811619071587772,0.487005208974049,0.00124493423241602,0.0276929265703479
"90",-0.00799200084992084,0.819618383920929,0.00278240653916338,9.69432739681431e-06,-0.0126272840840751,0.323901829767966,0.00168912183306601,0.00643817390410346
"91",-0.0225549666148682,0.13767295706911,0.00318401234599095,2.29635265775346e-10,-0.0233927352615552,0.0224466600781659,0.00201520514119714,4.92209380655799e-05
"92",-0.0018151724684953,0.888031491285835,0.00354172120673935,5.59105122327817e-14,-0.0117617825471451,0.225485229073932,0.00162911074601739,0.000529014171051394
"93",0.0160156163223863,0.487845036303666,0.00533094590097218,2.35409764301208e-14,0.000609870790305275,0.965799971544718,0.00134618645930293,0.0506556662415161
"94",-0.0336759234383879,0.250874803299687,0.00316016950108692,8.89294291377042e-12,-0.0183440824617235,0.0514098109316632,0.00212481320757144,3.22016901571331e-06
"95",-0.0146418199414347,0.614198484988361,0.00343269678897838,7.91323614707401e-08,-0.0286775507879217,0.0275858778378507,0.00284312003761071,6.55213286563289e-06
"96",-0.0328960275535956,0.203556918803273,0.00358382783312487,2.19715660212556e-11,-0.0143974436799797,0.186378470957954,0.00145540589416856,0.00581485161461212
"97",-0.0233846101241714,0.223007741494814,0.00351976596345785,1.76631069910384e-11,-0.0157453706603094,0.139668828706919,0.0019066490762357,0.000222502768294289
"98",-0.023218510491937,0.42666046163546,0.00328291182256261,9.54335039215709e-10,-0.0243526119173652,0.025716795907691,0.00236287598277589,7.9508778143869e-06
"99",-0.0246334367855841,0.529408211213025,0.0027643819781251,3.82580899950057e-05,-0.0169582285912756,0.214641690410346,0.00140244002971092,0.034068605570233
"100",-0.0414349680484224,0.248921395076955,0.00372228404086724,6.1641290402706e-12,-0.0179527822565955,0.102833922395289,0.00176228264431654,0.000946603430359982
"hippocampus_L",-0.027645444525721,0.332104127633909,0.00244849426062137,6.37627212597667e-08,-0.0188346538483315,0.0409170012471111,0.00159177244715527,0.000361103809448812
"hippocampus_R",-0.0112034445095348,0.540852281762177,0.00150497235942062,0.00048695811760734,-0.0110012323801776,0.210873457482426,0.00133157659801365,0.00176864559910704
